episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
410,385,-25.3646,0.6750,13,6,81,79,1,8,2052.71,2
411,303,-21.2426,0.7000,12,6,83,83,0,6,2097.84,0
412,392,-38.2761,0.6250,14,7,81,80,0,8,2023.82,3
413,148,18.8828,0.7750,7,1,77,77,2,7,2258.86,0
414,319,0.2567,0.7500,9,3,83,82,2,11,2129.90,2
415,437,-21.1995,0.6750,13,4,78,74,0,7,2004.73,3
416,470,-50.5134,0.6000,16,10,78,74,0,6,1724.42,2
417,291,-15.1364,0.7000,11,6,82,81,1,11,2145.18,4
418,153,-30.0003,0.6500,12,7,84,83,0,11,1932.67,5
419,301,-27.5112,0.6750,12,9,86,85,0,8,2189.49,2
420,486,-3.0246,0.7500,10,5,71,68,3,9,2073.49,3
421,199,-19.4556,0.6500,12,4,76,76,0,2,2026.72,2
422,21,18.9522,0.8250,7,3,78,78,2,12,2247.49,2
423,315,-46.6603,0.6000,16,3,83,83,1,6,1925.16,4
424,263,-22.2164,0.7000,12,7,80,80,0,3,2092.18,4
425,158,16.8498,0.8000,8,3,76,75,0,13,2213.85,1
426,208,13.2855,0.7750,8,3,75,75,1,1,2259.21,1
427,135,5.0020,0.7500,9,2,77,76,1,10,2139.58,1
428,81,-12.1475,0.7250,11,7,74,74,2,11,2122.72,5
429,475,-31.6729,0.6500,14,5,78,73,0,8,1861.32,1
430,400,-21.8063,0.6250,11,3,78,78,2,8,1832.30,2
431,348,-25.2084,0.6500,13,5,73,73,1,7,2003.24,2
432,224,-13.5071,0.7000,11,3,79,79,2,3,2121.54,2
433,71,20.2129,0.7750,6,2,79,79,2,8,2308.73,1
434,446,-28.9716,0.6500,13,8,75,72,1,8,1904.27,1
435,104,-2.0632,0.7500,10,2,82,80,4,12,2209.53,4
436,267,-4.5862,0.7500,10,6,76,74,3,5,2114.59,2
437,20,-1.1830,0.7250,9,3,79,79,1,13,2093.91,2
438,145,-30.7919,0.6250,14,4,73,72,1,10,1958.84,3
439,405,-31.6020,0.6500,14,4,76,74,1,6,1842.65,2
440,254,-10.3487,0.7000,10,5,79,78,4,3,2135.56,1
441,489,-40.7788,0.6250,15,7,78,75,2,2,2016.11,1
442,201,-24.3029,0.6750,13,6,69,69,3,2,2009.16,1
443,375,-38.0777,0.6000,16,4,71,70,0,6,1929.82,1
444,210,-19.6919,0.6750,12,7,80,78,1,2,2228.14,4
445,59,14.7071,0.8000,7,3,82,82,2,19,2248.48,2
446,338,-59.9134,0.5750,17,9,81,81,0,7,1943.57,3
447,128,5.2926,0.7750,8,2,84,83,2,19,2182.14,4
448,348,-31.6379,0.6000,13,4,76,76,2,6,1980.27,3
449,101,3.1994,0.7750,9,5,78,78,2,15,2235.00,2
450,20,-32.8720,0.6000,13,3,78,77,3,3,1933.90,2
451,474,-45.5188,0.6000,15,7,81,79,0,3,1873.40,2
452,82,-8.5031,0.7500,10,7,81,81,0,18,2250.95,1
453,103,-10.8484,0.7250,11,3,82,82,0,13,2137.79,1
454,67,-12.8671,0.7250,10,4,87,87,1,5,2071.09,2
455,366,-39.4014,0.6250,15,6,83,83,0,6,1975.31,1
456,179,-8.5666,0.7000,10,4,84,83,1,6,2191.13,0
457,457,-27.6494,0.6750,13,5,82,79,0,9,1934.72,1
458,52,2.9164,0.7250,7,4,76,76,3,14,2049.50,5
459,439,-32.3428,0.6500,14,7,76,74,0,6,1891.39,5
460,419,8.9265,0.7500,8,1,80,78,3,10,2151.19,2
461,164,-10.2714,0.7000,10,4,76,76,2,5,2068.64,0
462,368,-39.8267,0.6250,14,5,86,86,2,7,1918.67,2
463,241,-0.1385,0.7250,10,2,75,75,1,1,2217.34,2
464,411,-15.9097,0.7000,12,3,78,76,1,5,1980.08,2
465,431,-20.7188,0.6750,12,5,82,79,2,7,2065.10,4
466,157,-29.7627,0.6750,13,8,82,82,1,6,1978.26,2
467,318,-5.2809,0.7500,9,5,89,88,2,14,2144.83,2
468,100,0.8993,0.7750,9,4,82,82,0,17,2220.18,4
469,99,1.6240,0.7000,8,2,81,81,3,16,2179.73,0
470,293,-9.6642,0.7250,10,6,79,79,2,5,2061.69,3
471,473,-30.6269,0.6500,14,7,75,72,0,6,1960.02,3
472,300,-13.5692,0.6750,10,3,89,89,2,10,2176.64,2
473,302,-10.1312,0.7250,11,5,80,79,1,10,2206.10,4
474,350,-30.4285,0.6500,14,4,80,80,1,10,1966.78,7
475,460,-26.3495,0.6500,14,5,70,68,0,8,1920.98,2
476,14,-9.2388,0.7250,10,4,80,79,3,7,2040.07,2
477,22,-4.2875,0.7000,10,2,72,72,0,10,1996.11,3
478,41,15.3017,0.8000,7,3,82,82,1,14,2226.09,2
479,190,-19.3471,0.6750,12,4,77,77,3,4,2172.52,1
480,428,-12.2505,0.7000,12,4,72,71,0,7,1969.91,2
481,454,-23.1673,0.6750,12,6,79,74,0,10,2045.64,4
482,244,7.8534,0.7500,8,4,74,74,2,1,2204.12,1
483,334,-10.8835,0.7000,12,3,76,75,0,8,2042.97,3
484,144,-2.0806,0.7000,10,3,72,71,4,9,2114.26,1
485,108,13.8832,0.8250,7,2,80,78,3,16,2232.91,3
486,407,-8.5565,0.7000,11,5,67,66,2,7,2061.05,2
487,448,-44.5256,0.6000,15,5,83,82,1,7,1856.39,0
488,366,-33.8718,0.6250,15,5,71,70,0,6,1829.60,1
489,60,2.0063,0.7250,8,4,78,78,2,5,2065.96,2
490,85,12.6990,0.7750,8,5,74,74,1,17,2219.36,1
491,188,7.6808,0.7500,9,4,72,72,1,4,2106.20,1
492,242,-1.0396,0.7500,10,5,75,75,0,4,2112.08,5
493,47,-19.0630,0.6500,12,4,78,78,0,6,2020.93,1
494,422,-26.8446,0.6750,13,8,73,72,0,7,1824.64,1
495,387,-51.9551,0.5750,16,7,79,77,1,8,1910.09,1
496,74,1.0929,0.7750,8,6,85,85,3,14,2247.69,2
497,458,-33.2144,0.6250,14,6,77,76,0,4,1992.85,2
498,46,-5.0033,0.7500,10,5,83,83,0,9,2123.14,0
499,417,-23.5055,0.6750,12,4,82,81,1,6,1989.47,4
500,72,3.4017,0.7500,8,3,85,85,2,13,2147.22,2
501,278,-28.7243,0.6750,13,5,87,87,2,3,2117.63,5
502,120,-3.3711,0.7250,11,3,70,69,1,10,2115.02,2
503,52,19.5248,0.8000,5,2,89,89,1,13,2240.74,2
504,326,-18.3681,0.7250,11,7,81,80,3,8,2080.99,3
505,309,-3.5099,0.7500,10,3,82,77,1,17,2165.64,4
506,78,19.5841,0.7750,6,3,79,77,3,17,2294.45,1
507,251,10.7119,0.8000,8,3,74,74,4,3,2123.20,0
508,75,5.6158,0.7750,8,6,79,78,2,16,2111.70,1
509,278,-21.7877,0.6500,13,6,66,66,2,4,2027.91,3
510,200,-21.8563,0.6750,11,4,82,82,6,5,2029.01,2
511,407,-18.4654,0.7000,12,4,80,80,0,4,1920.19,1
512,63,11.8911,0.7750,7,4,84,84,1,15,2217.56,3
513,474,-25.7649,0.6750,13,6,79,77,2,7,1973.66,2
514,107,1.9449,0.7750,9,5,79,79,1,17,2135.60,1
515,312,-34.5920,0.6250,14,7,79,78,1,6,1983.36,5
516,458,-40.6539,0.6250,14,8,79,76,1,6,1773.54,2
517,422,-7.6965,0.7250,10,4,83,83,2,7,2082.60,1
518,342,-16.8987,0.6750,13,1,76,75,2,10,2064.49,2
519,462,-24.2157,0.6500,14,4,73,72,0,8,1958.18,2
520,430,-26.9128,0.6500,13,4,79,77,1,11,1877.86,6
521,131,20.5751,0.8000,6,2,83,81,3,15,2395.32,3
522,177,-13.6510,0.7000,12,5,75,74,2,9,2162.65,3
523,209,7.3989,0.7250,8,3,71,71,0,3,2224.58,0
524,437,-19.6901,0.6750,11,4,78,74,2,15,1946.37,2
525,272,-1.1603,0.7750,9,5,83,83,2,7,2135.54,3
526,285,5.5142,0.7250,7,2,85,85,3,5,2128.95,7
527,119,-11.3723,0.7250,10,5,87,87,1,14,2168.37,1
528,170,-10.5755,0.7000,10,6,81,81,1,7,2137.30,1
529,475,-55.7667,0.5500,17,5,79,76,0,0,1717.37,2
530,24,-8.0471,0.7000,10,4,79,79,3,9,2056.03,2
531,490,-27.2591,0.6500,14,4,77,77,0,6,1986.52,3
532,223,-8.3179,0.7250,10,4,83,83,0,5,2140.28,1
533,329,-5.6992,0.7000,10,2,80,80,3,9,2090.93,5
534,130,27.8956,0.8250,5,1,79,78,5,9,2289.53,1
535,287,-34.0147,0.6250,15,6,75,75,0,4,1946.72,3
536,54,-18.6639,0.7000,12,4,83,83,1,8,2119.14,2
537,44,28.5906,0.8250,5,2,78,77,2,13,2249.67,6
538,354,-25.4771,0.6750,13,5,81,81,1,11,2099.45,2
539,174,-23.7870,0.6000,12,3,78,78,2,6,2015.54,1
540,167,-29.0932,0.6250,14,4,72,72,2,4,1967.65,1
541,300,-46.0152,0.6250,15,8,84,84,0,6,1956.50,2
542,400,-61.0784,0.5500,18,6,76,76,0,4,1756.15,3
543,456,-17.9604,0.7000,12,6,81,77,1,12,1956.65,2
544,209,-4.5387,0.7000,10,3,76,76,2,2,2222.63,1
545,150,-0.4279,0.7250,9,3,80,80,1,9,2226.76,1
546,329,-21.9575,0.6750,13,5,74,74,1,7,2132.93,2
547,427,-26.3566,0.6500,13,3,79,76,0,11,1935.23,1
548,265,3.4472,0.7500,10,2,76,76,2,6,2188.74,2
549,183,3.7560,0.7250,9,4,72,71,4,5,2288.97,3
550,51,6.0620,0.7750,9,4,76,75,1,14,2174.67,0
551,439,-6.2054,0.7500,10,7,80,77,0,13,2039.97,3
552,423,-40.2354,0.6250,15,5,82,80,0,7,1856.35,2
553,391,-24.7196,0.6500,13,3,77,76,1,9,1938.30,1
554,32,-1.7021,0.7500,9,2,83,83,3,8,2190.81,1
555,396,-37.6871,0.6250,14,6,81,79,0,5,2024.58,2
556,204,4.2336,0.7500,10,6,67,67,0,1,2212.12,5
557,438,-19.4705,0.6750,12,5,76,70,2,5,2057.45,0
558,405,-41.7069,0.6250,15,5,83,83,1,6,1808.72,1
559,133,-12.0419,0.7250,11,6,83,83,0,13,2141.06,4
560,203,-42.1096,0.6000,16,8,69,69,2,2,2065.08,2
561,211,-9.6215,0.7500,10,5,87,87,2,2,1981.92,2
562,31,-19.4822,0.7000,11,7,82,82,1,8,2004.90,6
563,347,-10.4707,0.7250,11,6,79,77,0,9,2071.70,4
564,404,-44.4896,0.6250,15,7,77,76,0,3,1746.49,0
565,183,-7.6041,0.7000,11,6,67,67,1,5,2109.13,0
566,72,5.6731,0.7500,8,6,76,76,2,12,2152.62,5
567,24,-11.1805,0.7500,10,6,86,85,1,9,2129.81,2
568,223,5.8165,0.7250,8,2,77,77,2,1,2129.67,2
569,81,9.2471,0.7500,8,4,79,79,2,8,2275.84,5
570,473,-16.1921,0.7500,10,6,91,91,3,10,2007.81,1
571,26,-12.5669,0.7000,10,5,82,81,2,8,2036.45,4
572,162,-32.9112,0.6250,14,7,74,74,1,7,2027.02,0
573,121,-16.2032,0.7000,12,4,76,76,0,17,2044.58,1
574,119,-6.3214,0.7500,10,3,85,85,2,12,2105.57,1
575,215,-16.7281,0.6750,11,4,81,81,2,1,2165.43,0
576,151,10.0650,0.7750,7,3,79,79,4,17,2134.23,4
577,150,-1.1785,0.7500,10,2,80,80,3,9,2183.06,1
578,239,-7.9293,0.7000,11,2,76,76,1,0,2023.37,1
579,122,-7.2385,0.7000,10,3,83,82,2,20,2306.83,4
580,9,3.3757,0.7250,9,1,77,76,1,8,2168.36,2
581,252,-11.5261,0.7000,11,5,74,74,2,0,2061.07,8
582,47,-5.9633,0.7250,10,2,85,85,1,10,2064.77,2
583,429,-22.4251,0.6750,13,3,78,77,1,6,1889.79,1
584,173,0.4287,0.7500,9,4,75,75,1,10,2200.91,3
585,328,-29.5855,0.6500,14,3,80,79,1,11,2082.45,1
586,129,1.5531,0.7500,10,5,71,70,1,12,2136.62,1
587,104,25.9044,0.8250,6,1,85,83,1,19,2386.14,5
588,359,-26.7367,0.6750,13,3,87,85,1,10,2047.74,5
589,75,2.1959,0.7750,8,3,87,87,2,12,2154.08,1
590,223,-24.7337,0.6500,12,4,83,83,2,1,2048.38,2
591,290,1.7046,0.7250,10,3,71,68,2,11,2152.37,1
592,370,-26.3182,0.6750,13,6,76,73,2,7,1988.69,1
593,130,-4.0893,0.7000,11,2,68,68,2,8,2064.37,0
594,55,1.9006,0.7500,9,4,80,80,1,7,2218.84,5
595,204,-7.1993,0.7250,10,4,77,76,2,2,2153.29,4
596,231,-10.7631,0.7250,11,5,79,77,1,3,2146.78,2
597,149,35.8302,0.8250,4,0,80,79,3,15,2425.74,2
598,274,-2.9090,0.7250,9,4,82,80,1,8,2235.96,0
599,108,15.0027,0.8000,8,4,78,78,1,15,2315.54,3
600,215,-27.0714,0.6500,13,4,77,77,1,0,1935.05,3
601,67,2.5165,0.7500,9,6,76,76,0,10,2120.76,4
602,383,-12.3373,0.7000,12,2,79,78,0,10,2046.48,5
603,424,-46.5199,0.6250,15,7,84,81,0,6,1857.03,1
604,222,-30.9398,0.6500,13,6,82,82,2,2,2027.26,3
605,350,-54.0553,0.6000,16,9,79,78,2,11,1879.37,0
606,395,-41.2092,0.6250,15,5,79,79,0,4,1732.94,3
607,22,-1.6026,0.7750,9,4,85,84,1,10,2243.10,4
608,221,-10.4990,0.7000,11,6,75,74,1,2,2054.51,3
609,299,-51.7104,0.6000,16,9,77,77,1,6,1804.03,2
610,270,2.5792,0.7250,10,2,70,66,2,8,2054.82,1
611,272,-12.6173,0.7250,11,5,75,73,4,6,2119.31,2
612,356,-15.3865,0.7000,12,4,83,83,0,11,2150.87,5
613,397,-55.7790,0.5750,17,8,76,73,0,2,1860.62,1
614,81,-7.4978,0.7250,9,6,78,78,3,17,2199.91,1
615,194,-10.7591,0.6750,11,4,73,73,1,2,2094.99,0
616,454,-9.0784,0.7000,11,2,76,75,1,9,2043.45,1
617,395,-35.0784,0.6500,14,5,84,82,1,8,1949.26,3
618,269,-10.3996,0.7250,11,4,79,79,0,4,2029.38,1
619,459,-7.3092,0.7250,10,4,83,80,1,17,2075.26,2
620,438,-30.2974,0.6500,13,7,78,74,0,9,1965.82,0
621,72,17.6904,0.8000,6,4,78,78,2,13,2188.86,4
622,123,-8.4128,0.7250,10,6,79,79,1,16,2116.08,3
623,80,-11.6523,0.7250,11,5,79,79,0,13,2130.56,2
624,330,-67.1084,0.5250,19,6,78,78,1,8,1960.54,3
625,255,-12.4086,0.7250,11,7,76,76,0,3,2108.22,6
626,455,-7.2544,0.7500,10,4,83,81,2,6,1988.62,2
627,262,-16.9512,0.7000,11,7,78,78,2,1,2077.05,3
628,217,1.3049,0.7500,9,1,85,84,3,1,2276.23,5
629,262,-4.0259,0.7250,10,4,86,84,1,6,2260.52,2
630,310,-25.8490,0.6750,13,5,76,74,1,12,2003.74,1
631,20,-23.7164,0.6750,13,3,84,84,0,9,2054.17,1
632,427,-25.0781,0.6500,12,2,87,86,2,8,1947.89,2
633,275,-6.4591,0.7000,10,5,75,75,1,6,2055.82,5
634,469,-28.6612,0.6000,13,4,74,71,3,10,1882.01,4
635,119,12.8596,0.7750,7,1,81,81,2,16,2208.27,1
636,383,-17.0386,0.6500,12,3,72,72,3,4,1953.12,1
637,208,18.3036,0.8000,8,1,71,70,3,6,2202.84,3
638,423,-48.9608,0.6000,16,7,79,75,0,8,1837.12,4
639,102,26.4909,0.8500,6,2,84,83,2,19,2407.99,4
640,158,-11.2792,0.7000,11,2,77,74,2,7,2033.14,1
641,170,-32.5482,0.6500,14,7,74,74,1,3,1941.09,1
642,190,28.2448,0.8000,4,1,81,81,5,11,2304.88,1
643,198,-27.7788,0.6250,13,6,76,75,2,4,2115.63,4
644,49,-11.3512,0.7000,12,5,74,74,0,8,2095.26,6
645,132,16.1327,0.8000,7,3,78,78,3,12,2248.50,4
646,79,30.0659,0.8500,6,2,77,77,1,17,2302.16,3
647,218,-11.1343,0.6750,10,4,74,74,4,0,2133.70,1
648,468,-1.4332,0.7250,11,4,71,67,0,8,1988.09,2
649,144,0.3808,0.7500,10,4,77,77,1,11,2311.97,1
650,106,-10.7412,0.7250,10,6,80,80,2,17,2142.50,1
651,156,-30.7403,0.6250,12,7,84,83,3,9,2029.02,2
652,155,7.1991,0.7500,8,4,79,79,3,12,2350.57,3
653,360,-49.3596,0.6000,16,8,76,76,0,3,1797.84,1
654,254,-21.5637,0.7000,12,5,82,80,1,3,2089.77,2
655,407,-59.3115,0.5500,17,7,81,81,0,5,1824.83,6
656,310,-29.0733,0.6750,13,6,87,86,1,13,2205.90,3
657,467,-9.5716,0.7250,11,2,82,81,1,9,2031.24,4
658,363,-25.1127,0.6750,13,6,76,76,1,6,1981.84,5
659,207,-16.0570,0.7000,12,8,68,68,0,3,1972.49,2
660,381,-36.9099,0.6500,14,6,83,82,1,4,1925.72,3
661,31,-22.3319,0.7000,12,6,83,83,0,7,1990.50,4
662,363,-35.7494,0.6500,14,5,86,84,1,9,1978.84,4
663,487,-30.1333,0.6500,13,5,81,79,0,3,1949.39,5
664,65,1.5765,0.7000,8,3,80,80,3,14,2137.72,1
665,17,-18.7956,0.6750,11,5,81,81,1,11,2072.14,1
666,118,20.4202,0.8000,6,1,80,79,2,18,2299.81,4
667,464,-24.2913,0.6500,14,6,66,62,0,3,1899.76,0
668,154,25.6688,0.8000,7,1,72,72,1,16,2282.34,2
669,314,3.8300,0.7500,8,4,81,80,4,7,2168.18,1
670,81,2.2307,0.7500,9,4,84,84,1,14,2372.34,2
671,265,-7.7394,0.7250,11,4,80,80,0,2,2220.29,5
672,58,-0.0531,0.7500,8,5,85,85,1,10,2225.35,4
673,419,-14.8574,0.6500,11,4,73,73,2,9,1913.33,6
674,145,-21.9763,0.7000,11,9,84,83,2,10,2158.64,2
675,153,-12.5042,0.7000,10,4,81,81,4,8,2070.72,2
676,407,-37.0498,0.6250,14,4,79,78,0,4,1871.48,5
677,114,29.6278,0.8250,4,1,87,86,4,18,2405.39,4
678,379,12.5611,0.8000,8,4,78,72,3,13,2293.15,1
679,81,15.6985,0.8250,7,5,78,78,2,16,2245.78,5
680,177,-0.4649,0.7250,9,5,76,76,2,10,2220.06,0
681,407,-22.8550,0.7000,12,4,84,84,2,7,1959.49,4
682,26,1.1460,0.7250,8,3,81,80,2,8,2043.70,4
683,368,-31.2486,0.6750,13,5,82,80,2,8,1870.70,4
684,192,-7.0393,0.7000,10,2,78,78,1,3,2113.47,3
685,235,-11.5372,0.7000,11,6,72,72,2,0,2049.68,1
686,380,-25.8667,0.6500,14,6,68,66,1,9,1950.30,1
687,395,-33.3091,0.6500,14,5,83,82,1,8,2128.00,5
688,338,-23.7875,0.7000,12,6,85,84,0,10,2015.72,3
689,260,-49.9208,0.5750,17,7,73,73,0,1,1873.95,1
690,330,-25.6417,0.6500,13,4,81,81,1,9,2208.62,3
691,92,8.8692,0.7750,8,3,83,83,1,18,2348.96,5
692,464,-21.3767,0.6750,11,7,81,77,3,7,2109.42,3
693,299,3.4719,0.7500,9,3,75,73,3,12,2180.09,0
694,199,5.2380,0.7500,9,3,80,80,1,4,2173.46,3
695,233,-0.8489,0.7500,10,4,77,77,1,0,2139.26,3
696,219,12.2258,0.8000,8,4,76,76,3,5,2206.32,2
697,307,-7.5544,0.7250,11,6,76,76,0,8,2212.00,1
698,364,-35.3805,0.6500,14,7,76,74,0,9,1971.78,1
699,352,-22.9960,0.6750,13,5,81,81,0,12,2000.33,6
700,308,-54.3166,0.6000,16,9,85,84,0,7,2033.58,4
701,321,4.9148,0.7750,7,4,83,79,4,11,2220.20,1
702,254,-39.2077,0.6250,15,7,76,76,1,1,1934.53,2
703,92,1.8756,0.7500,8,6,80,80,4,20,2320.83,6
704,137,21.8187,0.8250,6,2,81,81,2,16,2287.68,2
705,281,-3.2274,0.7500,9,5,79,75,3,9,2212.20,2
706,144,-13.4084,0.7000,12,4,73,72,2,10,2125.63,2
707,261,-37.3941,0.6250,14,6,80,79,2,3,2066.43,7
708,94,8.8298,0.7500,7,4,80,79,2,12,2302.13,1
709,297,-2.9592,0.7250,10,3,75,74,1,12,2161.10,5
710,100,-12.3652,0.7250,11,5,79,79,2,17,2187.35,3
711,138,5.4185,0.7500,8,5,81,81,3,17,2362.34,5
712,136,-23.9395,0.6500,12,5,73,73,2,9,2045.99,6
713,76,18.5759,0.7750,5,2,84,84,3,19,2251.83,0
714,147,29.7438,0.8500,6,1,80,80,1,13,2396.18,3
715,430,-15.4978,0.6750,11,5,73,73,3,11,1945.64,2
716,108,-9.8349,0.7250,11,4,84,84,0,13,2074.95,4
717,231,-3.4188,0.7500,10,5,77,76,0,3,2212.04,8
718,332,-30.8970,0.6500,13,4,78,77,0,10,1921.28,3
719,404,-30.3615,0.6250,14,4,74,73,1,4,1964.77,3
720,387,-49.6118,0.5750,17,8,73,72,0,5,2005.44,5
721,110,-9.3251,0.7000,10,3,81,81,3,12,2190.44,3
722,131,9.2923,0.8000,8,3,83,83,2,14,2156.27,5
723,42,21.2325,0.8000,5,2,83,83,3,13,2314.32,3
724,350,-32.4132,0.6500,14,4,79,79,0,10,1939.13,3
725,9,12.6780,0.8000,7,3,86,86,1,13,2314.43,1
726,36,-2.0177,0.7500,10,4,81,81,0,5,2153.48,1
727,364,-29.7737,0.6500,13,5,79,78,2,11,2095.66,7
728,452,-2.7181,0.7250,9,4,80,74,4,8,2257.69,6
729,29,5.0393,0.7750,9,4,81,80,0,12,2194.33,2
730,393,-33.4857,0.6500,13,7,82,80,1,9,1939.85,5
731,484,-4.4818,0.7500,9,4,82,80,2,7,2128.78,5
732,328,-43.3381,0.6000,16,7,71,71,2,6,2004.90,1
733,131,10.3939,0.7750,8,2,79,79,1,11,2196.69,6
734,464,-9.8387,0.7250,11,4,73,71,1,9,1967.86,12
735,196,3.3810,0.7500,10,6,68,68,1,4,2228.31,1
736,188,2.2550,0.7250,10,3,69,69,3,7,2114.36,0
737,463,-51.7129,0.5750,16,5,81,79,2,1,1807.12,3
738,21,-11.9340,0.7000,10,4,87,87,2,10,2217.86,3
739,133,-14.4739,0.7000,11,3,82,82,2,11,2159.18,1
740,91,-6.8936,0.7500,10,4,85,85,1,13,2279.94,7
741,217,11.1196,0.7500,8,3,75,75,2,2,2227.66,2
742,250,4.3242,0.7750,9,3,79,78,2,2,2269.64,4
743,115,7.1561,0.7500,8,4,82,82,2,14,2342.29,5
744,91,7.0288,0.7500,8,3,75,75,2,14,2179.02,3
745,42,-14.4254,0.7000,12,3,77,77,0,3,1998.69,3
746,24,3.1834,0.7250,9,3,74,74,1,4,2104.28,3
747,184,7.2904,0.8000,8,3,85,85,3,8,2235.09,8
748,57,12.7613,0.8000,7,4,76,75,4,16,2220.18,4
749,491,-11.6816,0.7250,11,4,79,76,0,4,1932.24,7
750,113,12.9678,0.8000,7,4,79,79,4,22,2374.14,9
751,25,6.1213,0.7750,8,4,82,80,1,11,2165.01,6
752,239,-11.6807,0.7000,11,6,70,70,3,3,2045.77,2
753,202,-11.3511,0.7000,11,5,72,72,2,1,2095.03,2
754,406,-20.5389,0.6500,12,5,73,71,2,9,2029.10,1
755,406,-27.0677,0.6250,11,5,82,80,4,10,1937.78,4
756,168,-17.8651,0.7000,11,6,78,78,1,7,1996.04,2
757,170,5.9505,0.7500,9,4,72,72,3,9,2225.38,2
758,280,-29.0923,0.6500,14,6,74,73,1,4,2066.30,4
759,424,-27.9933,0.6500,13,6,76,71,1,11,1932.48,1
760,233,-5.5126,0.7000,11,3,74,74,1,0,2238.69,3
761,269,-12.0599,0.7250,11,5,83,82,1,3,2192.37,1
762,322,-28.7555,0.6750,13,7,81,81,1,9,2047.29,1
763,489,-27.4969,0.6750,13,7,79,76,0,3,1966.37,6
764,25,7.7318,0.7750,8,4,76,75,1,14,2123.01,7
765,221,-14.0843,0.7000,12,4,78,78,0,1,2107.97,2
766,466,-17.8681,0.6250,12,3,69,66,0,10,2058.99,2
767,133,10.3969,0.7750,8,3,77,76,3,14,2195.29,7
768,411,-13.8556,0.7000,12,4,79,76,0,11,1999.30,2
769,246,-39.5439,0.6250,15,9,71,71,0,0,1945.22,2
770,115,8.3266,0.7750,8,3,86,86,0,17,2229.42,3
771,311,-16.0241,0.7250,11,7,82,80,1,11,2181.18,5
772,273,-19.0739,0.6750,13,4,69,69,1,3,1978.67,4
773,97,9.1068,0.7500,8,2,78,78,1,11,2165.13,4
774,288,-16.8989,0.7000,12,5,78,78,2,6,2141.11,5
775,79,-15.3797,0.7000,12,8,66,66,0,9,2008.60,8
776,462,-20.7900,0.6750,13,5,74,71,1,6,1940.49,5
777,353,-43.3843,0.6000,16,4,80,80,0,6,2041.40,5
778,200,-11.9454,0.7250,11,6,78,78,1,2,2146.03,1
779,275,-26.2582,0.6750,13,6,78,78,0,3,2061.95,4
780,179,-24.2166,0.6750,13,9,70,70,1,7,2077.83,1
781,46,11.0809,0.7250,6,3,80,80,3,11,2090.27,5
782,297,-23.6701,0.6750,12,5,78,78,1,10,2084.68,4
783,335,-24.9925,0.6500,12,3,84,84,2,11,2050.00,4
784,15,-2.1895,0.7500,10,4,79,77,0,8,2178.86,5
785,385,-37.6436,0.6250,15,5,74,73,0,7,1787.12,2
786,354,-11.9981,0.7250,11,5,83,83,1,16,2193.36,7
787,356,-41.7717,0.6250,15,8,79,78,0,9,1922.37,6
788,413,-43.6742,0.6000,15,4,82,78,0,8,1861.75,8
789,10,-11.3429,0.7250,11,5,80,79,1,14,2051.08,2
790,216,1.6688,0.7500,10,4,74,73,0,3,2163.31,6
791,464,-14.1723,0.6750,12,3,73,70,0,5,2104.96,6
792,355,-24.6814,0.6500,12,6,79,79,2,13,2015.46,3
793,101,10.0123,0.7750,9,2,79,79,0,17,2246.80,5
794,243,-7.6007,0.7250,10,6,77,77,2,1,2145.12,2
795,206,-21.5739,0.6750,13,8,73,73,0,1,2106.48,6
796,404,-19.7622,0.6750,11,4,85,82,2,12,2125.50,3
797,315,-24.6682,0.6750,13,6,77,77,0,8,2010.79,7
798,216,-21.1958,0.6500,12,5,68,68,3,0,2050.02,4
799,393,-26.9691,0.6500,14,3,75,74,0,8,1922.60,3
800,382,-20.1638,0.6750,13,4,71,70,2,6,1959.13,3
801,363,-20.1604,0.6250,11,1,79,78,2,12,1935.94,3
802,264,-11.1377,0.6750,9,4,83,82,2,4,2058.05,5
803,172,-2.8192,0.7500,10,7,76,76,1,6,2220.40,2
804,98,6.9700,0.8000,8,3,86,86,0,16,2207.48,3
805,319,-10.1863,0.7250,11,5,79,77,0,13,2152.87,2
806,274,-8.8024,0.7250,11,5,78,78,0,5,2071.30,5
807,335,-35.0882,0.6500,14,6,79,79,1,8,2006.52,5
808,217,3.8275,0.7500,9,3,79,79,1,4,2185.48,2
809,104,24.0964,0.8000,5,2,82,81,3,18,2300.13,4
810,251,-0.6600,0.7250,9,6,77,77,2,1,2255.06,5
811,381,-54.5614,0.5750,17,7,78,78,1,3,1818.33,7
812,25,-6.0121,0.7000,10,5,69,68,2,6,1988.46,1
813,218,-24.0645,0.6500,13,6,72,72,1,4,2115.55,7
814,15,16.6251,0.7750,7,2,70,68,4,10,2144.03,3
815,18,20.2114,0.8000,7,5,68,68,2,9,2240.33,1
816,280,23.0723,0.8250,6,2,81,78,2,14,2269.54,2
817,31,-0.1049,0.7250,9,3,76,76,2,8,2002.59,4
818,385,-34.0038,0.6250,14,4,78,77,1,5,1876.08,3
819,203,-6.7577,0.7000,10,5,73,73,2,3,2219.73,2
820,296,-22.2825,0.6750,12,4,84,84,1,5,2096.80,5
821,356,-24.4975,0.6750,13,4,80,80,1,13,1951.60,6
822,23,4.5358,0.7500,9,3,76,76,1,7,2094.56,2
