episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
315,127,4.3589,0.7500,10,3,66,66,1,11,2218.27,19
316,421,-61.2773,0.5500,18,10,65,64,1,2,1751.43,12
317,208,29.3085,0.8000,5,1,76,75,4,8,2442.78,21
318,149,7.5389,0.7750,9,3,76,76,2,11,2354.04,11
319,269,-8.8490,0.7250,11,3,75,75,0,4,2121.32,21
320,54,-2.9310,0.7500,10,7,74,74,0,5,2153.04,15
321,186,-4.9284,0.7250,10,6,73,71,2,5,2116.24,16
322,240,-4.4231,0.7250,10,3,74,73,2,3,2212.53,21
323,129,13.0033,0.7750,9,1,70,67,1,12,2227.84,25
324,9,2.5413,0.7250,10,3,61,61,1,4,2016.82,17
325,378,-26.7283,0.6500,14,6,64,63,0,7,1853.71,14
326,296,-22.2441,0.7000,12,6,75,75,0,7,1948.91,30
327,479,-2.2438,0.7500,10,5,73,69,0,12,2002.68,17
328,315,-28.1743,0.6250,14,5,72,72,0,9,2058.12,17
329,158,4.5031,0.7250,9,4,70,70,2,10,2246.94,15
330,172,-22.6871,0.6750,13,7,72,71,1,6,2194.78,9
331,480,2.9624,0.7500,10,2,69,65,1,14,1974.83,22
332,13,-1.2734,0.7500,10,5,71,70,2,6,2232.13,17
333,134,19.2100,0.7750,6,3,72,72,3,14,2286.15,24
334,137,4.5620,0.7250,9,3,68,68,3,9,2183.34,14
335,394,-9.1362,0.7000,12,3,65,63,1,7,1969.57,13
336,427,0.7678,0.7250,10,3,68,64,2,13,1974.91,19
337,185,-0.5886,0.7500,10,5,70,69,1,5,2270.24,17
338,326,-17.5150,0.7000,12,4,75,74,0,7,2094.16,28
339,467,-10.7944,0.7000,11,3,71,69,1,9,1923.11,18
340,116,22.5516,0.8250,6,3,78,78,1,20,2370.84,19
341,300,-0.4787,0.7500,10,3,73,71,0,15,2258.95,29
342,309,-23.9633,0.6750,12,6,77,76,1,9,2120.35,38
343,480,7.1941,0.7750,9,3,73,70,1,18,2058.94,16
344,262,-2.7711,0.7250,9,3,77,77,2,6,2157.66,20
345,169,20.4637,0.7750,7,2,70,70,2,6,2311.77,16
346,324,-3.4713,0.7250,10,4,72,72,1,13,2107.72,21
347,322,-18.1553,0.7000,12,7,71,71,1,10,1975.91,28
348,423,1.8497,0.7500,9,4,76,75,0,11,2174.48,38
349,421,-15.1641,0.6750,13,4,63,62,0,7,1895.97,8
350,20,11.9553,0.7750,8,4,71,70,1,8,2209.51,19
351,310,13.6475,0.8000,7,4,79,76,2,15,2209.38,31
