episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
220,464,6.9807,0.7000,11,5,81,79,2,13,1998.29,3
221,462,-5.8853,0.6750,13,7,76,70,0,7,1914.36,3
222,181,-22.3169,0.6000,15,4,80,80,2,3,1942.25,0
223,480,-8.0504,0.6500,14,5,70,65,0,4,1930.68,1
224,201,6.3494,0.6750,11,4,74,73,3,1,2109.22,0
225,220,12.4759,0.6750,9,3,77,77,3,1,2218.18,4
226,316,-15.2218,0.6500,14,6,83,83,1,6,2017.43,3
227,315,-6.4323,0.6500,12,5,76,74,2,11,2032.21,0
228,170,27.4508,0.7500,9,5,70,70,1,7,2306.15,4
229,15,7.3186,0.7000,11,4,77,76,1,10,2059.74,4
230,209,26.0345,0.7500,9,2,78,78,0,0,2222.01,2
231,257,3.6982,0.7000,11,6,75,73,3,7,2009.60,3
232,54,-14.2979,0.6250,14,4,78,77,1,10,1923.65,2
233,186,20.0063,0.7000,9,3,77,75,2,3,2231.84,2
234,369,-20.0427,0.6250,15,6,77,76,0,7,1984.86,1
235,87,-0.8233,0.7000,12,7,77,77,1,16,1996.88,1
236,98,54.8446,0.8750,4,1,88,87,3,20,2420.06,2
237,388,-8.3578,0.6500,13,4,78,77,1,6,1897.45,2
238,261,19.8762,0.7500,9,4,78,78,2,5,2104.43,6
239,124,16.3030,0.7000,10,1,75,75,2,14,2195.98,1
240,33,4.0588,0.7000,12,4,73,73,0,5,2011.36,2
241,344,-14.2130,0.6500,14,7,71,70,1,9,2027.29,4
242,268,-11.4735,0.6250,13,8,75,74,1,5,2081.26,1
243,99,4.3618,0.7000,12,5,69,69,2,15,2101.16,1
244,384,-34.3816,0.5750,17,7,69,68,4,7,1825.17,0
245,323,7.5561,0.7250,10,6,83,81,2,14,2092.74,2
246,440,15.6956,0.7250,10,2,78,74,2,10,2125.03,5
247,44,5.0041,0.7000,11,5,79,79,1,8,1996.76,3
248,320,5.7862,0.6750,11,4,78,78,3,10,2154.72,2
249,112,38.3594,0.8000,7,2,80,80,1,20,2340.53,2
250,159,-5.5317,0.6250,13,3,69,69,3,5,2046.08,0
251,481,15.7962,0.7500,9,6,81,80,2,11,2035.22,1
252,195,16.6582,0.7000,10,3,72,72,2,5,2135.86,1
253,164,-6.9441,0.6750,13,6,76,76,1,6,2013.08,0
254,483,-1.1571,0.6750,12,6,73,69,1,8,2003.53,5
255,468,-42.5232,0.5500,18,10,70,65,0,7,1758.09,0
256,300,23.7066,0.7250,8,3,77,77,4,9,2147.20,3
257,27,3.6735,0.7000,11,7,79,78,2,7,2080.39,1
258,190,40.0325,0.8000,6,3,80,79,3,10,2284.79,1
259,263,10.7950,0.7000,10,3,83,82,2,5,2149.04,1
260,89,24.0522,0.7750,9,4,79,79,1,17,2263.18,0
261,292,2.8207,0.7000,11,3,87,85,3,9,2152.31,0
262,221,4.1351,0.6750,11,4,90,88,2,3,2267.50,1
263,279,-5.3804,0.6500,12,5,78,78,3,5,2000.35,0
264,246,8.8001,0.7000,11,5,75,75,2,0,2120.39,0
265,480,0.9441,0.7000,12,5,84,82,1,6,1923.91,2
266,94,26.1841,0.7500,9,3,71,71,1,19,2225.68,1
267,148,51.1038,0.8000,3,0,88,86,5,15,2405.18,3
268,172,5.5703,0.7000,12,4,77,77,2,7,2178.26,1
269,439,-3.8724,0.6750,13,5,76,75,0,6,2004.19,0
270,67,13.2669,0.7250,10,5,79,79,2,13,2109.56,2
271,351,-39.0778,0.5500,18,6,78,77,0,5,1868.48,2
272,381,-19.7598,0.6250,15,6,74,74,2,5,1921.85,0
273,222,5.9644,0.7000,11,5,77,77,3,3,2099.25,1
274,333,18.3796,0.7500,9,2,85,84,4,15,2029.71,2
275,337,-8.7049,0.6250,13,3,79,79,1,9,2074.34,3
276,112,-7.3958,0.6500,13,6,74,73,2,16,2157.98,2
277,222,26.0611,0.7500,8,3,78,78,5,4,2216.86,0
278,239,-17.1583,0.6250,14,6,77,77,1,1,1965.71,0
