episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
413,148,9.0866,0.7000,10,3,79,78,2,11,2208.33,18
414,319,0.9648,0.7000,12,4,84,83,1,11,2166.70,22
415,437,-13.4023,0.6500,14,5,70,68,1,8,1936.64,15
416,470,12.3166,0.7250,10,7,69,68,1,9,1995.44,10
417,291,27.6584,0.7750,8,3,78,76,1,12,2185.72,25
418,153,38.3942,0.8250,7,2,84,83,1,15,2360.60,22
419,301,16.8380,0.7250,9,2,84,84,1,12,2154.11,10
420,486,18.7564,0.7500,10,5,70,69,0,7,2000.31,14
421,199,37.4096,0.8000,7,4,75,74,2,7,2182.66,11
422,21,14.8790,0.7250,10,3,78,77,1,11,1995.81,19
423,315,0.7643,0.6750,13,3,68,67,1,10,2069.86,13
424,263,26.7111,0.7250,9,2,67,65,0,8,2135.68,4
425,158,7.9641,0.7000,11,4,78,77,1,11,2212.38,11
426,208,35.2684,0.7750,8,2,75,75,1,7,2223.25,16
427,135,-6.8438,0.6750,13,6,81,81,1,11,2093.61,15
428,81,36.0151,0.8000,8,3,75,75,0,10,2185.50,18
429,475,-17.6820,0.6000,14,7,75,74,1,4,1939.89,23
430,400,13.7581,0.7500,10,5,71,68,3,11,2073.37,9
431,348,-6.6421,0.6750,12,6,82,81,2,12,2080.22,17
432,224,14.3326,0.7250,11,2,76,76,1,3,2162.71,30
433,71,33.3576,0.7750,7,5,73,73,1,10,2212.51,18
434,446,0.1187,0.6250,12,4,69,67,4,8,1941.63,7
435,104,20.4171,0.7750,9,5,78,78,0,14,2179.91,25
436,267,1.1375,0.6750,12,3,79,79,2,6,2127.35,18
437,20,42.1161,0.8000,6,3,76,75,2,11,2260.10,9
438,145,8.8660,0.6750,10,4,71,71,1,11,2040.93,12
439,405,-7.8854,0.6500,14,4,72,72,1,10,1873.99,7
440,254,-9.4971,0.6750,13,7,85,84,0,4,2037.31,15
441,489,14.6754,0.7250,11,3,66,63,1,6,1940.21,16
442,201,18.8831,0.7500,10,4,75,75,1,5,2088.34,11
443,375,-2.2294,0.6750,13,5,70,69,0,10,2076.63,16
444,210,11.9782,0.6750,10,2,68,67,2,3,2052.64,9
445,59,27.9314,0.7750,8,5,78,78,1,6,2208.88,10
446,338,-14.6392,0.6500,14,7,74,72,0,11,2060.53,9
447,128,8.2305,0.7250,11,5,76,76,0,13,2123.09,17
448,348,-7.4729,0.6750,13,6,73,72,0,10,2045.15,25
449,101,-3.4320,0.6750,13,5,68,68,0,9,2070.28,17
450,20,32.7313,0.8000,7,3,86,86,3,6,2238.77,18
451,474,20.3811,0.7500,9,3,79,78,3,9,2119.14,13
452,82,50.0900,0.8500,6,3,69,69,1,9,2287.68,21
453,103,35.6337,0.7750,6,0,81,80,5,16,2191.50,19
454,67,49.1482,0.8500,6,3,71,71,1,15,2190.29,22
455,366,-14.1834,0.6250,14,4,73,73,1,8,1962.90,18
456,179,25.1625,0.7500,10,3,69,69,1,6,2171.11,12
457,457,5.3288,0.7000,11,5,76,74,2,4,2030.14,19
458,52,27.3783,0.7750,9,2,74,74,0,12,2172.70,26
459,439,-11.4156,0.6500,14,7,67,65,1,1,1896.02,6
460,419,4.8329,0.7250,11,6,77,75,1,10,1988.00,7
461,164,17.3365,0.7250,11,3,69,69,1,6,2146.50,8
462,368,-19.8254,0.6250,15,6,74,73,0,12,1956.47,11
463,241,28.3697,0.7750,9,4,71,69,0,9,2229.88,32
464,411,-1.0259,0.7000,12,7,75,71,3,9,2065.60,13
465,431,9.1410,0.6750,10,4,74,74,4,8,2061.73,7
466,157,14.9847,0.7250,9,6,74,74,3,8,2096.01,12
467,318,9.1861,0.7250,11,4,78,78,0,10,2111.87,20
468,100,26.5797,0.8000,8,4,74,73,5,11,2198.43,20
469,99,21.2420,0.7500,9,4,75,75,1,12,2086.27,18
470,293,-2.3331,0.6750,13,2,76,76,1,6,2089.68,16
471,473,8.4068,0.7000,11,5,63,61,2,8,1893.71,19
472,300,18.1497,0.7500,10,4,73,73,1,11,2187.97,23
473,302,4.1443,0.7000,12,4,78,77,0,7,2043.32,18
474,350,6.4573,0.7250,11,4,78,77,1,12,2094.12,6
475,460,9.1522,0.7000,11,4,69,68,1,8,1978.79,12
476,14,20.3504,0.7500,8,4,78,76,3,9,2045.97,13
477,22,29.3962,0.7750,8,3,77,76,2,4,2201.47,20
478,41,25.7148,0.7750,8,3,80,80,2,8,2121.22,11
479,190,21.1446,0.7500,10,4,70,68,1,6,2272.05,24
480,428,25.2000,0.7750,8,4,85,82,2,13,2122.44,14
481,454,3.0918,0.7000,12,4,73,68,3,10,1935.19,3
482,244,14.3219,0.7250,10,7,71,71,1,3,2128.51,14
483,334,-2.1276,0.7000,12,6,75,75,2,9,1985.17,10
484,144,27.8049,0.7500,8,3,77,77,2,14,2270.83,12
485,108,25.6443,0.7750,9,3,77,76,0,19,2199.15,19
486,407,-13.0427,0.6500,14,6,70,68,1,4,2049.77,25
487,448,3.2869,0.7000,12,7,69,65,0,5,1913.31,8
488,366,6.4269,0.7000,11,6,72,70,1,9,2123.06,11
489,60,36.7176,0.7750,6,3,76,76,3,13,2280.68,21
490,85,-0.6513,0.6750,12,6,71,70,1,10,2057.81,13
491,188,3.9231,0.7000,11,5,70,69,4,4,2094.33,2
492,242,14.8748,0.7000,9,4,72,71,4,3,1988.18,3
493,47,59.3486,0.9000,4,2,86,86,1,12,2396.32,7
494,422,-4.5727,0.6750,13,6,73,70,0,7,1915.69,13
495,387,-10.4858,0.6500,14,5,69,67,0,7,1926.73,6
496,74,9.0889,0.7250,11,6,72,72,0,15,2069.18,19
497,458,-32.0267,0.5750,17,6,69,67,0,3,1691.30,12
498,46,24.1785,0.7750,9,4,74,71,1,14,2209.94,17
499,417,19.4086,0.7250,10,4,71,68,3,8,2079.69,6
500,72,14.1809,0.7250,11,4,70,70,1,13,2117.25,18
501,278,-8.5480,0.6750,13,5,79,78,1,6,2022.64,27
502,120,32.9553,0.8000,8,3,81,81,1,16,2314.87,14
503,52,10.7851,0.7500,10,4,83,82,1,8,2055.35,29
504,326,-2.0018,0.6750,13,5,70,70,0,11,2033.91,18
505,309,21.0729,0.7250,8,3,77,77,6,7,2205.63,13
506,78,25.2681,0.7500,9,2,81,81,2,14,2180.75,12
507,251,-4.9212,0.6250,12,3,73,72,1,6,1926.12,10
508,75,5.1920,0.6750,11,6,74,74,0,8,2218.21,12
509,278,45.3164,0.8250,6,1,80,80,2,11,2272.59,21
510,200,25.3080,0.7750,9,5,76,73,1,4,2208.12,13
511,407,3.3294,0.7000,12,6,76,76,1,4,1994.78,12
512,63,16.2138,0.7250,9,4,75,75,3,10,2059.88,11
513,474,13.5591,0.7250,11,3,73,72,0,5,1954.85,16
514,107,36.7586,0.8250,7,4,77,76,0,16,2238.02,20
515,312,3.0255,0.7000,11,6,82,81,1,15,2175.97,13
516,458,0.4547,0.7000,12,7,72,69,2,7,2057.74,6
517,422,1.4465,0.6500,12,4,67,65,1,9,2025.87,7
518,342,-6.6921,0.6750,13,6,78,76,1,12,2142.50,16
519,462,-5.8279,0.6750,13,7,69,68,2,5,1901.48,16
520,430,20.8183,0.7250,9,4,76,75,1,6,2127.70,11
521,131,7.1118,0.7000,11,5,75,75,1,13,2159.33,10
522,177,-11.2417,0.6500,14,7,66,66,1,2,1881.62,9
523,209,-0.4205,0.6750,12,5,78,77,0,1,2122.67,8
524,437,-7.8590,0.6500,13,7,66,64,2,8,1801.09,20
525,272,9.8648,0.7000,11,6,69,69,0,4,2161.91,35
526,285,8.8164,0.7250,11,4,81,81,0,10,2085.97,6
527,119,44.2937,0.8250,6,2,81,81,1,17,2351.38,18
528,170,19.2924,0.7250,7,4,83,83,6,7,2122.92,10
529,475,3.3119,0.7000,11,5,77,75,3,7,2008.88,24
530,24,10.7028,0.7250,11,3,75,75,0,5,2067.87,15
531,490,38.7310,0.8250,7,1,81,77,1,10,2174.02,15
532,223,15.7612,0.7500,10,6,74,74,1,0,2149.80,9
533,329,3.9074,0.6750,10,4,84,84,1,14,1949.42,8
534,130,40.8609,0.7750,7,0,69,66,2,14,2244.35,4
535,287,23.7199,0.7250,8,4,76,76,2,6,2217.19,13
536,54,29.4041,0.7750,7,4,84,84,1,8,2134.76,11
537,44,20.7665,0.7500,9,4,81,81,0,11,2100.28,8
538,354,-21.7913,0.6250,15,6,82,81,0,10,2120.30,17
539,174,1.3335,0.6750,11,6,74,74,3,3,2017.60,12
540,167,15.6058,0.7000,10,2,73,73,0,8,2107.01,9
541,300,18.5127,0.7250,9,4,81,81,3,9,2194.48,10
542,400,-29.0584,0.6000,16,7,75,73,1,4,1880.48,7
543,456,-14.9159,0.6500,14,7,71,69,0,5,1876.99,11
544,209,19.1483,0.7500,9,5,76,76,2,3,2107.99,5
545,150,32.7341,0.8000,8,6,70,69,1,16,2298.69,5
546,329,14.2155,0.7500,10,5,86,86,0,12,2161.84,7
547,427,-14.8896,0.6250,15,5,66,66,0,4,1817.70,9
548,265,7.4223,0.7000,11,3,87,86,2,5,2155.87,10
549,183,-9.8856,0.6500,14,5,72,72,0,2,1938.47,14
550,51,18.4599,0.7500,9,4,77,77,1,17,2174.10,13
551,439,-20.0925,0.6250,15,7,72,72,0,4,1803.03,11
552,423,4.2632,0.7000,12,5,70,69,1,8,1952.52,10
553,391,-4.1691,0.7000,12,6,74,71,2,5,1948.68,7
554,32,15.4214,0.7500,10,4,80,80,0,4,2180.55,19
555,396,8.5005,0.7000,12,4,73,70,1,13,2204.58,10
556,204,9.9881,0.7250,11,6,79,77,0,5,2168.01,16
557,438,-15.4562,0.6500,14,7,77,75,0,6,1946.80,11
558,405,6.0351,0.7000,11,5,75,73,1,7,1989.76,15
559,133,16.6681,0.7500,10,4,77,77,1,13,2196.99,11
560,203,19.8304,0.7500,10,3,74,72,1,4,2139.65,8
561,211,22.4882,0.7500,9,3,76,75,3,5,2205.94,7
562,31,-3.6773,0.6500,12,6,70,70,0,4,1950.99,6
563,347,10.6684,0.7250,10,5,88,88,1,12,2188.53,16
564,404,8.6783,0.7250,11,5,73,70,2,8,2082.43,21
565,183,11.6042,0.7250,10,4,77,77,2,7,2201.04,13
566,72,6.5258,0.7250,11,6,76,76,1,12,2030.25,4
567,24,23.3753,0.7500,9,3,76,76,0,11,2169.58,12
568,223,-4.5313,0.6750,13,9,71,71,1,1,2069.83,10
569,81,21.3061,0.7500,9,5,76,76,0,12,2223.40,13
570,473,5.5071,0.7000,12,4,65,63,3,5,1957.26,15
571,26,18.7522,0.7500,10,4,75,74,1,9,2077.50,11
572,162,33.4365,0.8000,7,2,82,80,4,14,2277.76,21
573,121,24.5664,0.7750,8,4,81,81,2,17,2172.57,16
574,119,22.7708,0.7500,8,4,80,80,2,18,2190.58,11
575,215,15.3509,0.7500,10,4,76,76,2,5,2168.87,12
576,151,40.1147,0.8250,6,2,83,81,3,13,2319.66,18
577,150,4.8050,0.7000,12,3,78,78,1,6,2080.62,5
578,239,24.6295,0.7500,8,4,81,80,2,10,2149.76,3
579,122,33.2091,0.7750,7,1,79,79,5,17,2262.15,7
580,9,29.6769,0.7750,7,3,86,86,1,4,2139.54,14
581,252,36.8373,0.8000,8,2,79,78,0,5,2282.63,11
582,47,23.0670,0.7250,9,4,70,69,1,8,2096.08,7
583,429,-0.4567,0.6750,12,5,72,70,1,10,2046.04,10
584,173,-0.8509,0.6750,12,6,72,71,1,5,2042.57,25
585,328,19.3968,0.7500,8,4,84,84,4,8,2159.53,6
586,129,1.3229,0.7000,12,4,79,79,1,11,2073.18,7
587,104,-5.9617,0.6750,13,7,71,71,0,17,2121.10,17
588,359,13.9526,0.7500,10,3,83,79,0,16,2134.59,18
589,75,41.8210,0.8250,6,3,75,75,2,11,2265.58,17
590,223,-2.9379,0.6750,13,5,72,72,2,0,2151.56,11
591,290,17.6401,0.7500,10,2,87,87,0,5,2188.31,6
592,370,12.0397,0.7250,11,5,76,69,0,13,2201.96,8
593,130,50.9873,0.8500,6,2,70,69,0,19,2295.46,13
594,55,18.3670,0.7500,9,3,81,81,2,11,2130.07,5
595,204,-10.2445,0.6750,13,8,77,77,1,1,2130.24,5
596,231,11.0148,0.7250,11,3,74,73,0,1,2072.20,17
597,149,15.1463,0.7250,9,6,78,76,3,12,2188.84,23
598,274,16.7362,0.7250,9,6,72,72,3,6,2173.14,7
599,108,25.8784,0.7750,9,3,75,75,2,18,2279.98,17
600,215,7.2551,0.7000,10,2,80,80,4,1,2048.06,10
