episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
415,437,-5.2788,0.6750,13,5,80,80,1,9,1868.42,16
416,470,-15.6253,0.6250,14,7,74,71,1,9,1966.12,6
417,291,30.3315,0.7750,8,2,83,82,1,11,2263.50,7
418,153,-1.9872,0.6750,12,7,70,70,1,11,1911.12,10
419,301,-11.1601,0.6750,13,7,79,76,3,10,2107.81,5
420,486,16.6262,0.7250,10,3,75,73,1,10,2028.16,9
421,199,6.2655,0.7250,11,7,77,76,1,3,2187.46,16
422,21,24.7498,0.7250,8,2,79,79,1,11,2106.02,8
423,315,-6.7501,0.6500,13,2,83,83,0,7,1974.72,10
424,263,19.2652,0.7250,9,4,76,76,2,1,2214.31,9
425,158,31.7100,0.7500,8,1,77,76,3,9,2402.74,12
426,208,17.3056,0.7250,10,3,75,74,3,4,2253.15,5
427,135,23.4120,0.7500,10,4,70,70,0,11,2213.08,16
428,81,20.7204,0.7500,9,3,82,80,2,10,2192.38,12
429,475,-4.2605,0.6750,13,6,74,69,1,4,2066.23,8
430,400,-33.1754,0.6000,16,8,76,73,0,3,1743.89,11
431,348,-17.8696,0.6500,14,7,80,80,1,7,1963.43,10
432,224,27.0745,0.7500,8,3,77,75,3,6,2108.23,3
433,71,37.5350,0.7750,6,4,78,77,3,13,2223.27,3
434,446,-7.5250,0.6750,13,6,78,77,0,8,1984.70,13
435,104,22.2480,0.7750,9,5,79,79,1,18,2239.73,17
436,267,1.4726,0.7000,12,4,76,76,2,3,2111.84,11
437,20,-3.0040,0.6750,13,4,77,77,1,5,2136.51,6
438,145,15.0915,0.7000,10,2,79,79,1,11,2104.11,1
439,405,15.6748,0.7500,10,3,85,82,2,13,2041.34,2
440,254,6.2035,0.6750,11,2,76,76,2,3,2024.22,4
441,489,-11.4970,0.6250,13,4,79,73,3,6,2015.12,9
442,201,23.9420,0.7250,8,3,74,74,3,1,2241.88,8
443,375,-6.3551,0.6250,13,5,76,76,3,4,1944.27,3
444,210,13.5067,0.7250,10,6,78,77,1,1,2224.46,15
445,59,11.6964,0.7250,10,5,81,80,1,5,2118.43,6
446,338,-14.9906,0.6500,14,5,82,82,1,7,2009.70,7
447,128,41.8361,0.8000,7,1,70,70,3,17,2339.94,4
448,348,-10.8711,0.6750,13,6,80,80,1,9,1907.36,10
449,101,22.9350,0.7500,9,2,81,80,1,9,2250.90,13
450,20,12.6946,0.7000,9,4,85,85,3,17,2174.32,12
451,474,22.4476,0.7500,9,3,80,74,2,14,2176.02,10
452,82,35.2916,0.8000,7,2,82,82,2,11,2223.26,7
453,103,25.4286,0.7750,9,1,81,81,2,11,2084.44,7
454,67,4.6342,0.6750,11,4,81,81,1,11,2118.94,11
455,366,-30.5517,0.6000,16,7,76,75,0,6,1803.60,14
456,179,17.5357,0.7250,10,5,74,74,1,5,2139.16,4
457,457,-11.5363,0.6500,14,5,75,75,0,9,1824.07,6
458,52,15.4985,0.7500,10,4,81,81,0,8,2254.67,10
459,439,-3.6042,0.7000,12,5,78,77,2,9,1899.47,2
460,419,8.4685,0.7000,11,5,72,71,1,9,2067.97,12
461,164,23.0232,0.7500,9,3,79,77,2,8,2330.71,13
462,368,-30.8404,0.6000,16,5,86,86,1,8,1919.68,9
463,241,10.8590,0.7250,11,3,80,80,1,2,2147.76,10
464,411,6.8704,0.7000,11,3,80,75,0,13,2021.95,7
465,431,-4.7523,0.6250,12,4,78,78,2,9,1919.89,4
466,157,19.5078,0.7500,9,4,74,72,3,7,2191.95,11
467,318,-4.8317,0.7000,12,6,85,85,1,8,2046.44,7
468,100,28.7790,0.8000,8,3,80,80,1,15,2214.02,10
469,99,36.8078,0.8250,7,3,77,77,1,17,2299.63,10
470,293,6.4693,0.7250,10,7,85,85,1,7,2042.35,8
471,473,-0.2492,0.7000,12,8,75,73,1,8,1981.54,13
472,300,-1.2672,0.7000,12,6,80,80,1,7,2094.36,11
473,302,-3.5612,0.7000,12,5,86,86,1,8,2063.84,20
474,350,1.2304,0.7000,12,4,75,75,2,11,2040.90,8
475,460,-5.0116,0.6750,13,7,73,71,0,7,1879.75,8
476,14,3.3641,0.7000,12,3,81,80,0,8,2061.95,11
477,22,20.0631,0.7500,10,2,74,74,0,9,2151.92,11
478,41,31.6385,0.7500,7,1,83,83,2,12,2182.66,6
479,190,28.5328,0.7500,7,3,73,72,5,5,2179.42,9
480,428,-2.6265,0.6750,12,5,77,73,0,11,1918.02,6
481,454,5.9710,0.7000,11,6,72,71,1,8,2011.35,4
482,244,37.1897,0.8000,7,3,77,77,3,4,2312.08,12
483,334,-10.9694,0.6500,14,5,78,77,1,6,2069.09,8
484,144,37.6686,0.8000,8,1,72,72,2,12,2235.51,4
485,108,33.8820,0.8000,8,3,73,73,1,17,2295.19,9
486,407,-25.3158,0.6000,16,7,72,71,0,1,1715.27,17
487,448,0.8935,0.6750,13,2,74,70,1,10,1983.35,9
488,366,-11.5238,0.6500,14,6,75,74,0,10,1970.41,6
489,60,20.3023,0.7500,10,3,76,76,1,10,2213.67,7
490,85,45.8609,0.8000,5,2,80,80,3,15,2328.97,5
491,188,-4.0842,0.6750,13,6,79,78,0,3,2127.47,2
492,242,14.4784,0.7250,10,4,85,84,0,1,2202.89,12
493,47,29.5376,0.8000,8,4,79,79,1,12,2221.46,5
494,422,-29.0763,0.6000,16,6,74,74,0,3,1693.49,6
495,387,7.1008,0.7000,11,4,77,76,2,7,1990.85,5
496,74,26.9271,0.7750,9,2,74,74,0,12,2078.86,5
497,458,10.5913,0.7250,11,4,74,73,2,11,2008.64,5
498,46,40.3669,0.8250,7,2,81,81,0,12,2248.68,3
499,417,18.7427,0.7250,11,1,74,72,1,12,2044.21,0
500,72,38.5135,0.8250,7,4,75,75,1,13,2333.80,15
501,278,3.4053,0.7000,12,5,73,73,3,6,2197.28,7
502,120,10.6484,0.7000,10,3,79,79,2,15,2131.58,11
503,52,24.4648,0.7500,8,4,82,81,2,12,2175.38,8
504,326,-16.3732,0.6250,15,4,80,80,0,8,2150.32,5
505,309,-23.0610,0.6000,14,6,83,83,1,5,1909.26,6
506,78,6.2497,0.6750,10,6,79,79,3,11,2088.73,4
507,251,-17.0946,0.6500,14,10,78,77,0,0,2037.64,5
508,75,32.5834,0.8000,8,3,82,82,0,13,2206.06,4
509,278,-11.3894,0.6500,14,5,82,82,0,6,1997.95,3
510,200,9.1747,0.7250,11,6,77,76,1,5,2257.40,9
511,407,-0.6393,0.6750,13,4,76,76,0,7,1888.70,0
512,63,32.0744,0.8000,8,5,72,72,1,16,2191.19,5
513,474,8.9181,0.7000,10,5,82,79,2,9,1940.20,4
514,107,29.6836,0.7750,8,5,73,72,1,18,2312.39,9
515,312,3.8335,0.7000,11,2,86,86,2,9,2053.80,8
516,458,-43.7813,0.5500,18,9,75,72,0,3,1727.99,2
517,422,-11.4480,0.6500,14,7,76,75,1,6,1926.69,2
518,342,-5.8970,0.6750,13,5,79,79,1,12,2062.32,6
519,462,16.5118,0.7250,9,5,80,73,2,16,2089.37,4
520,430,-7.7881,0.6500,13,4,82,81,3,9,2031.14,8
521,131,-0.8699,0.6750,13,4,72,72,0,13,2022.17,6
522,177,14.5410,0.7000,10,4,70,70,4,4,2129.23,1
523,209,6.5678,0.7000,12,6,72,71,0,0,2255.91,4
524,437,-4.9068,0.6750,13,4,83,81,0,13,1989.66,5
525,272,16.1757,0.7500,10,7,74,74,0,4,2096.26,3
526,285,-21.2557,0.6000,14,7,82,82,1,5,1967.74,5
527,119,-2.2554,0.7000,12,6,79,79,1,12,2059.59,8
528,170,9.8743,0.6250,9,2,75,73,3,5,2135.95,6
529,475,1.9888,0.7000,11,4,81,77,3,10,2054.84,6
530,24,19.9352,0.7500,10,3,78,78,1,8,2151.21,4
531,490,2.0974,0.6750,12,5,72,66,0,9,2004.81,8
532,223,1.8157,0.7000,12,8,78,78,0,0,2200.34,12
533,329,4.7991,0.7000,12,5,74,74,0,8,2126.97,6
534,130,27.2075,0.7750,7,6,82,80,5,12,2244.79,4
535,287,16.5040,0.7500,10,3,81,79,1,10,2207.03,1
536,54,62.3163,0.9000,3,2,85,83,2,16,2419.99,10
537,44,10.9616,0.7250,11,4,84,84,0,9,2128.35,6
538,354,-25.9542,0.6250,15,7,85,82,0,9,1949.20,5
539,174,-1.1247,0.7000,12,7,70,70,2,4,2136.21,8
540,167,22.1896,0.7500,9,4,72,71,2,6,2236.13,3
541,300,12.9807,0.7250,10,3,81,77,2,12,2221.43,7
542,400,-27.7895,0.6000,16,5,79,77,1,3,1822.38,3
543,456,-28.5154,0.6000,16,6,74,72,0,4,1731.61,4
544,209,15.8194,0.7250,10,6,68,68,2,1,2146.45,6
545,150,12.8563,0.7250,10,7,70,69,1,13,2166.81,6
546,329,-28.5597,0.6000,15,7,80,80,3,10,1967.30,7
547,427,-12.7691,0.6500,14,6,82,80,0,3,2013.80,7
548,265,23.1575,0.7500,9,3,80,78,1,5,2208.65,10
549,183,19.7672,0.7500,10,3,72,72,1,5,2067.92,1
550,51,22.9143,0.7500,9,3,79,78,1,10,2135.47,3
551,439,0.2814,0.6750,11,6,80,78,2,6,1933.44,6
552,423,-36.0534,0.5750,17,7,76,74,0,2,1830.19,9
553,391,-30.6377,0.6000,16,7,78,78,0,2,1825.49,6
554,32,24.0543,0.7500,9,2,79,79,0,8,2221.98,2
555,396,-26.4818,0.6000,16,7,74,72,1,3,1925.11,6
556,204,38.2064,0.8250,7,3,81,80,3,4,2256.44,2
557,438,21.3252,0.7500,9,4,76,72,1,9,2155.31,6
558,405,1.4536,0.7000,12,3,77,75,1,8,2003.85,5
559,133,30.2455,0.7500,8,2,78,78,1,15,2291.01,6
560,203,1.4867,0.6500,12,5,67,67,2,4,2036.18,4
561,211,27.3497,0.7500,8,1,79,79,4,3,2153.40,5
562,31,4.8218,0.7000,12,5,74,74,0,6,2151.60,6
563,347,5.3312,0.6750,12,4,69,69,1,8,2114.85,2
564,404,-2.6229,0.6750,12,6,76,75,1,9,1963.78,3
565,183,-5.2067,0.6500,13,6,75,75,1,3,2126.97,13
566,72,37.4244,0.8000,7,2,77,77,2,17,2191.12,8
567,24,10.5109,0.7250,11,3,80,80,0,5,2130.75,3
568,223,16.6882,0.6750,8,4,75,75,5,0,2149.63,1
569,81,43.4491,0.8250,7,2,73,72,2,14,2326.79,5
570,473,14.3229,0.7000,11,3,68,65,1,11,1982.50,8
571,26,-18.4964,0.6000,14,3,78,77,1,5,1899.52,6
572,162,14.4876,0.7250,10,4,76,76,1,8,2108.32,5
573,121,49.2770,0.8250,4,1,90,90,4,20,2385.32,9
574,119,53.2991,0.8500,5,0,80,79,3,21,2371.16,9
575,215,14.1552,0.7250,11,5,72,70,1,3,2141.34,6
576,151,33.8692,0.8000,8,3,68,67,2,10,2160.13,5
577,150,19.1105,0.7500,9,5,84,84,2,10,2243.93,7
578,239,11.1609,0.7250,10,7,77,77,1,5,2079.42,13
579,122,26.5000,0.7500,8,1,87,86,2,20,2224.40,5
580,9,3.9695,0.7000,12,4,79,79,0,11,2099.65,2
581,252,8.3407,0.7000,11,6,73,73,1,1,2117.09,2
582,47,7.5842,0.7250,10,7,83,83,1,9,2077.30,8
583,429,-10.8600,0.6750,13,6,83,80,0,4,1918.92,5
584,173,-5.8569,0.6250,12,5,71,71,3,3,2088.63,3
585,328,3.7889,0.7000,12,3,77,76,1,9,2025.21,8
586,129,25.4865,0.7750,9,3,78,77,1,15,2202.03,9
587,104,31.8990,0.7500,7,2,76,75,2,20,2179.93,5
588,359,-20.7253,0.6250,14,6,81,80,2,8,1964.89,5
589,75,54.0686,0.8500,4,2,80,80,4,16,2290.99,8
590,223,8.8128,0.7250,11,7,77,77,2,2,2133.79,5
591,290,23.5166,0.7500,8,4,80,80,1,11,2193.03,6
592,370,8.8318,0.7000,12,2,72,70,2,13,2025.79,1
593,130,24.2916,0.7500,9,1,80,80,1,17,2234.76,5
594,55,-2.8836,0.6750,12,5,81,81,1,8,1980.84,6
595,204,22.0222,0.7500,9,4,75,74,3,4,2205.42,4
596,231,12.2277,0.7500,10,6,80,80,2,3,2187.56,9
597,149,17.7909,0.7250,10,3,82,82,2,13,2365.26,0
598,274,37.0138,0.7750,7,2,73,73,3,3,2149.66,3
599,108,36.9788,0.8000,8,2,71,71,1,21,2133.57,2
600,215,28.0049,0.7750,9,3,77,77,0,1,2180.14,3
