episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
93,353,-188.1468,0.3500,25,9,98,98,3,4,1608.67,0
94,219,-173.4835,0.3750,22,7,95,92,4,5,1797.04,0
95,472,-175.6022,0.4250,23,10,98,92,2,10,1682.65,0
96,110,-168.3417,0.3750,20,6,113,113,6,10,1733.17,0
97,226,-166.8480,0.4000,19,7,110,109,10,6,1948.35,0
98,38,-173.9520,0.3250,22,6,108,107,6,7,1715.78,0
99,247,-199.6335,0.2500,26,10,89,89,4,1,1727.49,0
100,127,-170.2845,0.3500,22,8,99,99,6,7,1715.86,0
101,399,-216.4724,0.2250,30,13,98,97,2,1,1389.12,0
102,240,-178.5453,0.2250,24,8,89,89,4,0,1418.68,0
103,384,-162.0977,0.4250,21,8,106,103,2,7,1673.59,0
104,233,-193.4719,0.3500,25,8,101,101,4,7,1731.91,0
105,294,-166.5814,0.4000,20,7,101,101,4,6,1936.01,0
106,239,-176.6102,0.3250,18,9,107,104,14,5,1822.33,0
107,429,-196.1697,0.2750,26,10,95,94,4,2,1535.14,0
108,279,-180.0968,0.3250,22,9,101,99,6,3,1614.11,0
109,417,-178.1866,0.4000,23,10,99,96,2,10,1691.90,0
110,422,-215.4671,0.2500,28,9,102,101,4,2,1641.93,0
111,293,-207.9337,0.2750,27,11,95,95,4,3,1868.22,0
112,331,-198.3602,0.2750,25,10,95,95,3,8,1805.24,0
113,454,-224.2131,0.2000,30,12,96,95,1,1,1430.88,0
114,265,-197.8818,0.2500,25,10,96,96,5,4,1759.67,0
115,254,-189.6174,0.3750,24,11,102,101,2,6,1809.32,0
116,309,-192.6902,0.2750,24,9,102,102,9,4,1640.93,0
117,122,-161.1873,0.4000,20,8,99,98,5,3,1746.81,0
118,62,-152.5148,0.4500,16,5,110,110,7,13,2122.25,0
119,235,-160.7032,0.4250,18,7,102,99,8,8,1945.68,0
120,392,-210.0322,0.2750,27,13,105,104,3,2,1606.09,0
121,267,-177.9983,0.3250,21,8,101,101,7,4,1758.64,0
122,127,-175.5639,0.4000,22,7,100,100,3,10,1821.72,0
123,353,-193.9640,0.3000,24,8,99,98,6,7,1738.98,0
124,36,-168.8800,0.3500,22,6,108,108,7,9,1628.90,0
125,176,-128.8753,0.4500,14,5,105,105,9,14,1908.53,0
126,427,-208.5579,0.2250,28,12,97,97,3,5,1379.83,0
127,37,-132.7976,0.4250,14,3,112,112,9,10,1930.64,0
128,433,-186.2693,0.3250,24,9,91,91,3,4,1711.01,0
129,376,-178.3697,0.3750,24,12,98,92,4,10,1704.48,0
130,275,-179.8853,0.3500,20,10,101,101,11,1,1804.46,0
