update,episode,checkpoint,checkpoint_md5,lr_scale,state_set,n_decision,n_highrisk,n_lowrisk,delta_edge,p_edge_high_risk,p_edge_low_risk,greedy_edge_high_risk,greedy_edge_low_risk,stochastic_entropy_high_risk,stochastic_entropy_all_decision,max_probability_all_decision,fraction_max_probability_gt_099_all_decision,source_artifact
35,280,R2_trajectory_u035.pth,ffd8402e3734f219fe3bfc5e23c08fb1,0.5466666666666666,RANDOM,4975,216,4757,0.12474022229587578,0.2559954184312287,0.13125519613535291,0.10648148148148148,0.08093336136220307,0.6140778966934356,0.4157871326070962,0.8248601811135834,0.08281407035175879,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,280,R2_trajectory_u035.pth,ffd8402e3734f219fe3bfc5e23c08fb1,0.5466666666666666,UNION,74237,3592,70621,0.13591813854772233,0.29699010467003795,0.1610719661223156,0.15423162583518932,0.12492034947112049,0.5465322904988917,0.3296414617674583,0.859345801903972,0.14573595376968357,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,288,R2_trajectory_u036.pth,a88aa5000fe6e75fd3d8eb9c0560146a,0.5333333333333333,RANDOM,4975,216,4757,0.11353366199061096,0.2403140388185555,0.12678037682794455,0.10648148148148148,0.08093336136220307,0.5952202614097412,0.403865418227376,0.8329795039658571,0.08281407035175879,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,288,R2_trajectory_u036.pth,a88aa5000fe6e75fd3d8eb9c0560146a,0.5333333333333333,UNION,74237,3592,70621,0.13132466833904013,0.2873408219915177,0.1560161536524776,0.15423162583518932,0.12492034947112049,0.5389447989643938,0.3233488297071041,0.8636479877224625,0.14573595376968357,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,296,R2_trajectory_u037.pth,2066ae0fe0be852070a9b76b76d0b0f6,0.52,RANDOM,4975,216,4757,0.10705511316338776,0.2289058799813372,0.12185076681794946,0.10648148148148148,0.08093336136220307,0.5779972844262297,0.39872219631000005,0.8328454745654484,0.1465326633165829,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,296,R2_trajectory_u037.pth,2066ae0fe0be852070a9b76b76d0b0f6,0.52,UNION,74237,3592,70621,0.1344598684632163,0.2854388404761639,0.1509789720129476,0.15423162583518932,0.12492034947112049,0.5305730286814857,0.3196359089182092,0.8612461186977454,0.27915998760725785,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,304,R2_trajectory_u038.pth,13423a9de212cd3d4d6f424a484a6e6e,0.5066666666666666,RANDOM,4975,216,4757,0.11775476014722422,0.2446493680618005,0.12689460791457627,0.10648148148148148,0.08093336136220307,0.6038557040695495,0.41467551186020096,0.8221825451347696,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,304,R2_trajectory_u038.pth,13423a9de212cd3d4d6f424a484a6e6e,0.5066666666666666,UNION,74237,3592,70621,0.14269759536648932,0.29685867220099305,0.15416107683450372,0.15423162583518932,0.12492034947112049,0.5483565121705544,0.33019385452438593,0.8546336128450053,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,312,R2_trajectory_u039.pth,e914efc7a2eea8e284f1a3734acb5db0,0.4933333333333333,RANDOM,4975,216,4757,0.11184554418301094,0.22914189308519578,0.11729634890218484,0.10648148148148148,0.08093336136220307,0.589921318717258,0.39510949297435644,0.8333553215427015,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,312,R2_trajectory_u039.pth,e914efc7a2eea8e284f1a3734acb5db0,0.4933333333333333,UNION,74237,3592,70621,0.1283087474400752,0.26527078669936444,0.13696203925928924,0.15423162583518932,0.12492034947112049,0.5173820949637697,0.3034344062487886,0.8697276179914175,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,320,R2_trajectory_u040.pth,060c789b91106e3263a890db711325dc,0.48,RANDOM,4975,216,4757,0.13235943680583453,0.2568217045786528,0.12446226777281824,0.10648148148148148,0.08093336136220307,0.5945351300448194,0.3741278515354492,0.8433131067896608,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,320,R2_trajectory_u040.pth,060c789b91106e3263a890db711325dc,0.48,UNION,74237,3592,70621,0.12909329052505675,0.267404911062423,0.13831162053736623,0.15423162583518932,0.12492034947112049,0.4856630172724153,0.28551960407437577,0.8802204742080871,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,328,R2_trajectory_u041.pth,562a7f457fab79fdb52f001af756d7da,0.4666666666666667,RANDOM,4975,216,4757,0.14876646634656257,0.27729555411551027,0.1285290877689477,0.10648148148148148,0.08093336136220307,0.6140791355867307,0.37138969877088174,0.8389698913049458,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,328,R2_trajectory_u041.pth,562a7f457fab79fdb52f001af756d7da,0.4666666666666667,UNION,74237,3592,70621,0.13081061176040487,0.269168994734815,0.1383583829744101,0.15423162583518932,0.12492034947112049,0.48880034979417003,0.28281059123120467,0.8783056288036272,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,336,R2_trajectory_u042.pth,201c0651aade0ff9494b54cb2724096c,0.45333333333333337,RANDOM,4975,216,4757,0.16396011958442142,0.297785088570284,0.1338249689858626,0.10648148148148148,0.0815640109312592,0.6315888047685131,0.38213517489147747,0.8282129259984098,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,336,R2_trajectory_u042.pth,201c0651aade0ff9494b54cb2724096c,0.45333333333333337,UNION,74237,3592,70621,0.13402189312273705,0.2720091361351699,0.13798724301243287,0.15423162583518932,0.12518939125755796,0.49808857201182183,0.28469740761547885,0.8732358988048345,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,344,R2_trajectory_u043.pth,03798ceef9c247c587a486f4b8ae73a0,0.43999999999999995,RANDOM,4975,216,4757,0.18168765097687256,0.3220336239410918,0.14034597296421925,0.26851851851851855,0.08913180575993274,0.6408384534031233,0.390997081952399,0.8159810751406991,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,344,R2_trajectory_u043.pth,03798ceef9c247c587a486f4b8ae73a0,0.43999999999999995,UNION,74237,3592,70621,0.135798946198443,0.2751875768248007,0.13938863062635773,0.22188195991091314,0.12983390209710993,0.4984315140464348,0.28559372768475355,0.868025179100359,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,352,R2_trajectory_u044.pth,07e08f347d235df9eafb8c0ff9d0b09d,0.42666666666666664,RANDOM,4975,216,4757,0.18085425446772996,0.3187249041134405,0.13787064964571055,0.3287037037037037,0.08913180575993274,0.6378326108217875,0.39076137602792893,0.8143170387421421,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,352,R2_trajectory_u044.pth,07e08f347d235df9eafb8c0ff9d0b09d,0.42666666666666664,UNION,74237,3592,70621,0.130075988215477,0.2661102304992773,0.1360342422838003,0.22383073496659242,0.12984806219113296,0.48920168556175525,0.2800434429815748,0.8692961641294599,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,360,R2_trajectory_u045.pth,14bc82e664a69d61e8e5d3d9cf477b4d,0.41333333333333333,RANDOM,4975,216,4757,0.1896698017326782,0.3291619753487154,0.1394921736160372,0.37962962962962965,0.08745007357578306,0.6432323675430527,0.3981578727142329,0.8083378091169962,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,360,R2_trajectory_u045.pth,14bc82e664a69d61e8e5d3d9cf477b4d,0.41333333333333333,UNION,74237,3592,70621,0.13965618052574977,0.27532194329299686,0.1356657627672471,0.2566815144766147,0.12960734059274154,0.4924422703245489,0.2826321533107204,0.8656690796298492,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,368,R2_trajectory_u046.pth,f0a03998700a0dd038c91996c4b0ac7e,0.4,RANDOM,4975,216,4757,0.20342133309781035,0.34898010462374834,0.145558771525938,0.5138888888888888,0.16649148623081775,0.651751152808035,0.40116839935526794,0.8028787679768088,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,368,R2_trajectory_u046.pth,f0a03998700a0dd038c91996c4b0ac7e,0.4,UNION,74237,3592,70621,0.14005794460971493,0.27895570936149844,0.1388977647517835,0.31597995545657015,0.17249826538848217,0.4951805645058112,0.2886097541673084,0.8617661539964742,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,376,R2_trajectory_u047.pth,c8a3b6fb16d739c05e8571d0c58c0ea4,0.3866666666666667,RANDOM,4975,216,4757,0.20716636109687547,0.35486964583415775,0.14770328473728228,0.5509259259259259,0.18078620979608997,0.6423095652993636,0.4059141969101711,0.8045200313455495,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,376,R2_trajectory_u047.pth,c8a3b6fb16d739c05e8571d0c58c0ea4,0.3866666666666667,UNION,74237,3592,70621,0.13791151696731097,0.2767720647851311,0.13886054781782015,0.3209910913140312,0.18127752368275726,0.48772216985457717,0.28880582338865146,0.8635806971865243,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,384,R2_trajectory_u048.pth,4a72a5f8c106554f40f30af5a6c1e22c,0.3733333333333333,RANDOM,4975,216,4757,0.1951314994355403,0.33492913488630116,0.13979763545076085,0.5509259259259259,0.17069581669119194,0.6459895387672676,0.41160942487563595,0.795566007875318,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,384,R2_trajectory_u048.pth,4a72a5f8c106554f40f30af5a6c1e22c,0.3733333333333333,UNION,74237,3592,70621,0.13206579668526344,0.26470297339164367,0.13263717670638023,0.3207126948775056,0.17446651845768255,0.4951564095354331,0.28949500521782695,0.8573274046846227,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,392,R2_trajectory_u049.pth,e5f11c04007679fc45f9c1013b061dc9,0.36,RANDOM,4975,216,4757,0.19166959792096497,0.32894281487204824,0.13727321695108327,0.5462962962962963,0.10258566323313012,0.6491960790564898,0.40660987315432506,0.7964476367636542,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,392,R2_trajectory_u049.pth,e5f11c04007679fc45f9c1013b061dc9,0.36,UNION,74237,3592,70621,0.13395393956179,0.26504866090305945,0.13109472134126945,0.3193207126948775,0.13620594440747086,0.5026184420333626,0.28774556561850806,0.8563738934501921,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,400,R2_trajectory_u050.pth,754a95e2c15d18ecb58e38c8c73a43f0,0.3466666666666667,RANDOM,4975,216,4757,0.18692600242623666,0.32370083639694647,0.1367748339707098,0.5277777777777778,0.09039310489804499,0.6433567066669282,0.40636670278210196,0.7975327627323381,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,400,R2_trajectory_u050.pth,754a95e2c15d18ecb58e38c8c73a43f0,0.3466666666666667,UNION,74237,3592,70621,0.133125740681504,0.263498151772371,0.130372411090867,0.3104120267260579,0.12983390209710993,0.4972939072981946,0.2859060203804706,0.8581724994905547,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,408,R2_trajectory_u051.pth,9e1829c6f51826b6c838bf9f427dcdad,0.33333333333333337,RANDOM,4975,216,4757,0.18690447664075593,0.3267422877188774,0.1398378110781215,0.49537037037037035,0.09039310489804499,0.6378338327763018,0.4085036224726368,0.79796809208453,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,408,R2_trajectory_u051.pth,9e1829c6f51826b6c838bf9f427dcdad,0.33333333333333337,UNION,74237,3592,70621,0.14073559024865054,0.2767410848560122,0.13600549460736164,0.30456570155902,0.12972062134492574,0.4976586775107169,0.2908055160440858,0.8552856523703323,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,416,R2_trajectory_u052.pth,1f66ed95d3e1f3ce035372dd5fb23e8a,0.31999999999999995,RANDOM,4975,216,4757,0.1856248999497196,0.32703402651289554,0.14140912656317595,0.4444444444444444,0.09123397099011982,0.6338888551436689,0.408817132008169,0.8001050291947983,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,416,R2_trajectory_u052.pth,1f66ed95d3e1f3ce035372dd5fb23e8a,0.31999999999999995,UNION,74237,3592,70621,0.14368781464772726,0.2828939783668104,0.13920616371908315,0.2664253897550111,0.12884269551549823,0.496984973705037,0.29305636595974366,0.8552997383291963,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,424,R2_trajectory_u053.pth,50a445f99f51e988395fbfb552bfc48b,0.30666666666666664,RANDOM,4975,216,4757,0.18431640598870794,0.3261424230688674,0.1418260170801595,0.35185185185185186,0.08639899096068951,0.6307717196472514,0.4102126233586641,0.7992223182694996,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,424,R2_trajectory_u053.pth,50a445f99f51e988395fbfb552bfc48b,0.30666666666666664,UNION,74237,3592,70621,0.14552290024978629,0.2860480797133152,0.1405251794635289,0.2321826280623608,0.12595403633480126,0.49614559535272706,0.2942166066410554,0.8543194439033577,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,432,R2_trajectory_u054.pth,52be0189541a35c5128375f2284ed660,0.29333333333333333,RANDOM,4975,216,4757,0.18268959425145334,0.32149719005866684,0.1388075958072135,0.28703703703703703,0.08240487702333403,0.6271502755486277,0.40955208430713047,0.796715034366253,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,432,R2_trajectory_u054.pth,52be0189541a35c5128375f2284ed660,0.29333333333333333,UNION,74237,3592,70621,0.14439629523235759,0.28242441784030087,0.13802812260794328,0.22689309576837416,0.12506195041135074,0.4904070747944548,0.29005698551963927,0.8526777715967819,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,440,R2_trajectory_u055.pth,8d2384e13bf9ab2ed059e59f043f6cf9,0.28,RANDOM,4975,216,4757,0.1801967053017356,0.31667467423809553,0.13647796893635994,0.25462962962962965,0.08009249527012824,0.6221538356894268,0.4087137842212487,0.7963264833862458,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,440,R2_trajectory_u055.pth,8d2384e13bf9ab2ed059e59f043f6cf9,0.28,UNION,74237,3592,70621,0.14210882214832038,0.27783080845832414,0.13572198631000376,0.22243875278396436,0.12449554665042976,0.4823394473233537,0.2847260818124268,0.854228629508001,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,448,R2_trajectory_u056.pth,47ccb4c5e817865a2be3ba3fd30e7233,0.2666666666666667,RANDOM,4975,216,4757,0.18349782436479284,0.3204546214169736,0.13695679705218078,0.37037037037037035,0.09102375446710112,0.6201555642030533,0.4069845842378631,0.7959194422427134,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,448,R2_trajectory_u056.pth,47ccb4c5e817865a2be3ba3fd30e7233,0.2666666666666667,UNION,74237,3592,70621,0.14224450878024958,0.27825688660327724,0.13601237782302766,0.24276169265033407,0.128715254669291,0.4812222424351854,0.2805875298858275,0.8567669909665067,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,456,R2_trajectory_u057.pth,5f0f98f66e306d388156966632402696,0.2533333333333333,RANDOM,4975,216,4757,0.1896187601611842,0.32904822606980344,0.13942946590861924,0.4722222222222222,0.09606895101955014,0.62307721095334,0.41145151875641234,0.7912248588746517,0.20160804020100503,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,456,R2_trajectory_u057.pth,5f0f98f66e306d388156966632402696,0.2533333333333333,UNION,74237,3592,70621,0.1450961210929793,0.2833904489199391,0.13829432782695977,0.3148663697104677,0.1330199232522904,0.48461457002102853,0.28218917887546613,0.8555102973715946,0.310855772727885,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,464,R2_trajectory_u058.pth,76bcf9990906f996d1b78a08827a494e,0.24,RANDOM,4975,216,4757,0.19354411055938298,0.3360322918092101,0.14248818124982715,0.4722222222222222,0.09901198234181206,0.6216954737953958,0.40786956409839903,0.7943817999195214,0.18693467336683417,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,464,R2_trajectory_u058.pth,76bcf9990906f996d1b78a08827a494e,0.24,UNION,74237,3592,70621,0.14994819216190844,0.2926058231639596,0.14265763100205117,0.3148663697104677,0.1346483340649382,0.48247544350091454,0.2818739805645953,0.8571879752915178,0.2902056925791721,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,472,R2_trajectory_u059.pth,bba7fd225e84781aa3cfeef4cb8b528c,0.22666666666666668,RANDOM,4975,216,4757,0.1975510120763793,0.34351944165219145,0.14596842957581216,0.4675925925925926,0.09585873449653143,0.629163198735262,0.4050297558217274,0.7982672640246962,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,472,R2_trajectory_u059.pth,bba7fd225e84781aa3cfeef4cb8b528c,0.22666666666666668,UNION,74237,3592,70621,0.1608364592612916,0.30921535663615607,0.14837889737486448,0.3187639198218263,0.13232607864516222,0.49511483239247744,0.2854770191669904,0.8560706577091213,0.2831337473227636,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,480,R2_trajectory_u060.pth,c80534d18fa4a0758e05fe66827d64f5,0.21333333333333337,RANDOM,4975,216,4757,0.20077284907857146,0.3495077910954057,0.14873494201683424,0.48148148148148145,0.09817111624973723,0.6312220518597006,0.40376967836375627,0.7995328417135843,0.17608040201005026,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,480,R2_trajectory_u060.pth,c80534d18fa4a0758e05fe66827d64f5,0.21333333333333337,UNION,74237,3592,70621,0.16909173580361253,0.3212137556402823,0.1521220198366698,0.35801781737193766,0.13362880729528043,0.50021961640601,0.28669625103792645,0.8547661021252054,0.28310680657892967,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,488,R2_trajectory_u061.pth,11b9d85d39dc7f6a43f18aab7052a962,0.19999999999999996,RANDOM,4975,216,4757,0.2074698305293583,0.35917295015786765,0.15170311962850935,0.48148148148148145,0.12171536682783267,0.6359798691597729,0.4070618959395262,0.7975655434419162,0.2100502512562814,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,488,R2_trajectory_u061.pth,11b9d85d39dc7f6a43f18aab7052a962,0.19999999999999996,UNION,74237,3592,70621,0.176198841873356,0.3317616388836958,0.15556279701033981,0.36971046770601335,0.14102037637529913,0.5070235108134857,0.29032081506459245,0.8528558030343751,0.34218785780675404,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,496,R2_trajectory_u062.pth,d4cacbb4dbe7c20c48a9c90fd78851e2,0.18666666666666665,RANDOM,4975,216,4757,0.2102319349231095,0.36356604474133714,0.15333410981822765,0.48148148148148145,0.13495900777801134,0.6387581401222531,0.40781729013806994,0.7967334601268098,0.21386934673366834,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,496,R2_trajectory_u062.pth,d4cacbb4dbe7c20c48a9c90fd78851e2,0.18666666666666665,UNION,74237,3592,70621,0.18083464541337033,0.33802995081212933,0.157195305398759,0.36943207126948774,0.1429178289743844,0.5132253633264933,0.29220104036510886,0.851863774259936,0.353354796125921,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,504,R2_trajectory_u063.pth,89cfe50a1e919ed2363a41661b0f384d,0.17333333333333334,RANDOM,4975,216,4757,0.20887779448303123,0.3605618883444145,0.15168409386138326,0.48148148148148145,0.12150515030481396,0.6442806763857635,0.4070980292488348,0.7980864651898044,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,504,R2_trajectory_u063.pth,89cfe50a1e919ed2363a41661b0f384d,0.17333333333333334,UNION,74237,3592,70621,0.1791645946818141,0.33365810634873955,0.15449351166692546,0.3446547884187082,0.14048229280242422,0.5229013941603333,0.2936939678007541,0.8522440477671153,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,512,R2_trajectory_u064.pth,9b403114f529a2ecd3dc543f16063c5f,0.16000000000000003,RANDOM,4975,216,4757,0.2056724456060281,0.35516122375810044,0.14948877815207234,0.4675925925925926,0.10994324153878494,0.6448634914276786,0.40915083368295974,0.7973272630916768,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,512,R2_trajectory_u064.pth,9b403114f529a2ecd3dc543f16063c5f,0.16000000000000003,UNION,74237,3592,70621,0.17409454917735123,0.32543988795547835,0.15134533877812711,0.31737193763919824,0.13910876368219086,0.5243887787199335,0.2944352243281713,0.8523932387084477,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,520,R2_trajectory_u065.pth,62bfabe212261662a763bd15eef04f53,0.1466666666666666,RANDOM,4975,216,4757,0.2065119762079302,0.35610399268841353,0.14959201648048334,0.46296296296296297,0.13453857473197392,0.641204766790118,0.4058891368272541,0.7978980341329047,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,520,R2_trajectory_u065.pth,62bfabe212261662a763bd15eef04f53,0.1466666666666666,UNION,74237,3592,70621,0.1727134726647961,0.323284176565069,0.1505707039002729,0.31625835189309576,0.14226646464932527,0.5192678883372609,0.29209995682728856,0.8532506141069481,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,528,R2_trajectory_u066.pth,575037a68bd8b32627c2c22a5093a446,0.1333333333333333,RANDOM,4975,216,4757,0.2084982258225278,0.35861193494525245,0.15011370912272465,0.48148148148148145,0.17763296195080933,0.639565188139449,0.40225813802350696,0.8005553267708975,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,528,R2_trajectory_u066.pth,575037a68bd8b32627c2c22a5093a446,0.1333333333333333,UNION,74237,3592,70621,0.17140384432303882,0.3218548848596071,0.1504510405365683,0.31653674832962136,0.17923847014344174,0.5165429712650762,0.2914065344992604,0.8535256791294175,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,536,R2_trajectory_u067.pth,d36172feaf4d73b54584beab5414513f,0.12,RANDOM,4975,216,4757,0.20763915263905636,0.35665679973950587,0.1490176471004495,0.4722222222222222,0.18099642631910867,0.6406218787817147,0.40202517248925373,0.8014448749180415,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,536,R2_trajectory_u067.pth,d36172feaf4d73b54584beab5414513f,0.12,UNION,74237,3592,70621,0.16860487591428736,0.3174961013723653,0.14889122545807792,0.31653674832962136,0.18175896687954007,0.517501065219647,0.29163434996007437,0.8533244360745292,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,544,R2_trajectory_u068.pth,8938acf6cd622e73f50715e70ed7224d,0.10666666666666669,RANDOM,4975,216,4757,0.2054296061491472,0.35259520324002047,0.14716559709087326,0.46296296296296297,0.18036577675005255,0.6374120979202028,0.40046678772968053,0.8018406395456898,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,544,R2_trajectory_u068.pth,8938acf6cd622e73f50715e70ed7224d,0.10666666666666669,UNION,74237,3592,70621,0.1649605062252859,0.3115047183882557,0.1465442121629698,0.31625835189309576,0.18173064669149402,0.5122689962790066,0.28914684460151946,0.8539523388520267,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,552,R2_trajectory_u069.pth,34e00b598c8058d6d84d8b22032a8bf3,0.09333333333333338,RANDOM,4975,216,4757,0.20476684958686456,0.3505840737984895,0.14581722421162494,0.4722222222222222,0.18078620979608997,0.6342555336958995,0.3985670890401324,0.8022002598568423,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,552,R2_trajectory_u069.pth,34e00b598c8058d6d84d8b22032a8bf3,0.09333333333333338,UNION,74237,3592,70621,0.16169167700501497,0.30664077938529555,0.14494910238028058,0.31625835189309576,0.18175896687954007,0.5058537913184755,0.2868284302356682,0.8543260333615519,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,560,R2_trajectory_u070.pth,03254d9382ca8761f14c7f0a2be666ae,0.07999999999999996,RANDOM,4975,216,4757,0.20511254789322034,0.3506402635865487,0.14552771569332837,0.46296296296296297,0.1791044776119403,0.6367565363872458,0.3987453034062915,0.8013763223041841,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,560,R2_trajectory_u070.pth,03254d9382ca8761f14c7f0a2be666ae,0.07999999999999996,UNION,74237,3592,70621,0.16249115188308458,0.3080130989490333,0.1455219470659487,0.31653674832962136,0.1810084818963198,0.5074673003477357,0.2876873431904006,0.8533481073510067,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,568,R2_trajectory_u071.pth,7c8e7842a0f22ea91f1ac98860959fea,0.06666666666666665,RANDOM,4975,216,4757,0.2038158141289615,0.34783662631983775,0.14402081219087626,0.46296296296296297,0.18015556022703386,0.6378673040675082,0.39930783056859065,0.80048476014305,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,568,R2_trajectory_u071.pth,7c8e7842a0f22ea91f1ac98860959fea,0.06666666666666665,UNION,74237,3592,70621,0.15961242434986156,0.3035899071196389,0.14397748276977734,0.31653674832962136,0.18161736593930983,0.5069746339228703,0.2880343638844812,0.8522211162556007,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,576,R2_trajectory_u072.pth,1a01c5516076cfae67c5e1527d6dc543,0.053333333333333344,RANDOM,4975,216,4757,0.20259783835117956,0.34540139528043157,0.142803556929252,0.46296296296296297,0.1770023123817532,0.6380085751172451,0.4012218157545073,0.7995610018291666,0.21487437185929648,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,576,R2_trajectory_u072.pth,1a01c5516076cfae67c5e1527d6dc543,0.053333333333333344,UNION,74237,3592,70621,0.1575681212749185,0.3002311078167837,0.14266298654186518,0.31625835189309576,0.179380071083672,0.506075015593124,0.28775488469266214,0.8522630800640381,0.3558872260463111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
