update,state_set,action,high_minus_low_probability,source_artifact
26,RANDOM,MIGRATE_EDGE,0.138373932057484,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
26,RANDOM,MIGRATE_CLOUD,-0.1262234448723267,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
26,RANDOM,PREEMPT_REROUTE,-0.0010877876928781346,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
26,UNION,STAY,-0.11344543827330522,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
26,UNION,MIGRATE_EDGE,0.137372874558835,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
26,UNION,MIGRATE_CLOUD,-0.023780890989286672,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
26,UNION,PREEMPT_REROUTE,-0.00014654581654242467,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,RANDOM,STAY,-0.013545062930168661,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,RANDOM,MIGRATE_EDGE,0.14421318850417345,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,RANDOM,MIGRATE_CLOUD,-0.12967810079302577,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,RANDOM,PREEMPT_REROUTE,-0.0009900231602714671,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,UNION,STAY,-0.1046449218667651,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,UNION,MIGRATE_EDGE,0.12854680001896968,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,UNION,MIGRATE_CLOUD,-0.023768502389048943,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
27,UNION,PREEMPT_REROUTE,-0.00013337506332143043,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,RANDOM,STAY,-0.02740189276717231,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,RANDOM,MIGRATE_EDGE,0.15360835961209113,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,RANDOM,MIGRATE_CLOUD,-0.12525260617377174,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,RANDOM,PREEMPT_REROUTE,-0.0009538605386328241,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,UNION,STAY,-0.10607546180882743,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,UNION,MIGRATE_EDGE,0.12883025100984768,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,UNION,MIGRATE_CLOUD,-0.022626286554617056,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
28,UNION,PREEMPT_REROUTE,-0.00012850326623175385,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,RANDOM,STAY,-0.03096715226583935,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,RANDOM,MIGRATE_EDGE,0.15239043866627974,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,RANDOM,MIGRATE_CLOUD,-0.12043181352878801,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,RANDOM,PREEMPT_REROUTE,-0.0009914758026487115,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,UNION,STAY,-0.11199965694378289,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,UNION,MIGRATE_EDGE,0.13385841261813303,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,UNION,MIGRATE_CLOUD,-0.021725184574969088,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
29,UNION,PREEMPT_REROUTE,-0.00013357076204528173,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,RANDOM,STAY,-0.01968299324617917,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,RANDOM,MIGRATE_EDGE,0.1350094086854826,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,RANDOM,MIGRATE_CLOUD,-0.11410911494167311,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,RANDOM,PREEMPT_REROUTE,-0.0012173006451628604,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,UNION,STAY,-0.11939206785936785,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,UNION,MIGRATE_EDGE,0.13889509280799964,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,UNION,MIGRATE_CLOUD,-0.019339032113634635,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
30,UNION,PREEMPT_REROUTE,-0.00016399368938530256,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,RANDOM,STAY,-0.027706840403722177,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,RANDOM,MIGRATE_EDGE,0.139104547435343,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,RANDOM,MIGRATE_CLOUD,-0.11038383601750087,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,RANDOM,PREEMPT_REROUTE,-0.0010138768557868686,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,UNION,STAY,-0.12690027868913079,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,UNION,MIGRATE_EDGE,0.14658969991251547,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,UNION,MIGRATE_CLOUD,-0.01955283176942888,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
31,UNION,PREEMPT_REROUTE,-0.000136588612536728,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,RANDOM,STAY,-0.020207969044026997,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,RANDOM,MIGRATE_EDGE,0.12324608293846681,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,RANDOM,MIGRATE_CLOUD,-0.10207392609124219,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,RANDOM,PREEMPT_REROUTE,-0.0009641898375036638,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,UNION,STAY,-0.12313745926172903,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,UNION,MIGRATE_EDGE,0.14072444440923296,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,UNION,MIGRATE_CLOUD,-0.017457089763277638,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
32,UNION,PREEMPT_REROUTE,-0.00012989482043598727,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,RANDOM,STAY,-0.041377779704230955,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,RANDOM,MIGRATE_EDGE,0.14251238502698682,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,RANDOM,MIGRATE_CLOUD,-0.10026402706424864,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,RANDOM,PREEMPT_REROUTE,-0.0008705783089544935,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,UNION,STAY,-0.1407725016169159,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,UNION,MIGRATE_EDGE,0.15809952848900674,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,UNION,MIGRATE_CLOUD,-0.017209742849126367,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
33,UNION,PREEMPT_REROUTE,-0.00011728355632733962,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,RANDOM,STAY,-0.01988988808821246,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,RANDOM,MIGRATE_EDGE,0.12971890270934672,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,RANDOM,MIGRATE_CLOUD,-0.1091542263415671,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,RANDOM,PREEMPT_REROUTE,-0.0006747905204896043,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,UNION,STAY,-0.12745717078036867,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,UNION,MIGRATE_EDGE,0.14586357300193378,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,UNION,MIGRATE_CLOUD,-0.018315495590644743,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
34,UNION,PREEMPT_REROUTE,-9.090719491281765e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,RANDOM,STAY,-0.02225977477757779,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,RANDOM,MIGRATE_EDGE,0.12474022229587578,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,RANDOM,MIGRATE_CLOUD,-0.10196771761456941,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,RANDOM,PREEMPT_REROUTE,-0.0005127309449761009,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,UNION,STAY,-0.12169905795329394,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,UNION,MIGRATE_EDGE,0.13591813854772233,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,UNION,MIGRATE_CLOUD,-0.014150005221150098,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
35,UNION,PREEMPT_REROUTE,-6.907466915652037e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,RANDOM,STAY,-0.009365493728242358,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,RANDOM,MIGRATE_EDGE,0.11353366199061096,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,RANDOM,MIGRATE_CLOUD,-0.1037780707261392,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,RANDOM,PREEMPT_REROUTE,-0.000390096386866783,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,UNION,STAY,-0.11697947718498547,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,UNION,MIGRATE_EDGE,0.13132466833904013,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,UNION,MIGRATE_CLOUD,-0.014292637383654216,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
36,UNION,PREEMPT_REROUTE,-5.255344762394435e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,RANDOM,STAY,-0.0013740843410421366,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,RANDOM,MIGRATE_EDGE,0.10705511316338776,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,RANDOM,MIGRATE_CLOUD,-0.10535413254844828,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,RANDOM,PREEMPT_REROUTE,-0.00032689879709666385,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,UNION,STAY,-0.11952090233251378,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,UNION,MIGRATE_EDGE,0.1344598684632163,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,UNION,MIGRATE_CLOUD,-0.014894926216268527,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
37,UNION,PREEMPT_REROUTE,-4.403952302541255e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,RANDOM,STAY,-0.01200459405713794,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,RANDOM,MIGRATE_EDGE,0.11775476014722422,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,RANDOM,MIGRATE_CLOUD,-0.10544074476622017,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,RANDOM,PREEMPT_REROUTE,-0.00030942234906274177,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,UNION,STAY,-0.12742166189873827,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,UNION,MIGRATE_EDGE,0.14269759536648932,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,UNION,MIGRATE_CLOUD,-0.01523424824128329,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
38,UNION,PREEMPT_REROUTE,-4.1685111071535736e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,RANDOM,STAY,0.0011415397868792532,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,RANDOM,MIGRATE_EDGE,0.11184554418301094,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,RANDOM,MIGRATE_CLOUD,-0.11276329132691815,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,RANDOM,PREEMPT_REROUTE,-0.00022379064919544114,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,UNION,STAY,-0.11195371725290215,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,UNION,MIGRATE_EDGE,0.1283087474400752,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,UNION,MIGRATE_CLOUD,-0.016324882116120792,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
39,UNION,PREEMPT_REROUTE,-3.0148882576647555e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,RANDOM,STAY,-0.005167563877885972,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,RANDOM,MIGRATE_EDGE,0.13235943680583453,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,RANDOM,MIGRATE_CLOUD,-0.12705739370807456,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,RANDOM,PREEMPT_REROUTE,-0.00013448062572304833,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,UNION,STAY,-0.1096170681538382,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,UNION,MIGRATE_EDGE,0.12909329052505675,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,UNION,MIGRATE_CLOUD,-0.019458104360470956,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
40,UNION,PREEMPT_REROUTE,-1.8117113509141498e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,RANDOM,STAY,-0.01633705858085266,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,RANDOM,MIGRATE_EDGE,0.14876646634656257,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,RANDOM,MIGRATE_CLOUD,-0.13233938430705905,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,RANDOM,PREEMPT_REROUTE,-9.002334373461391e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,UNION,STAY,-0.11091050680946579,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,UNION,MIGRATE_EDGE,0.13081061176040487,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,UNION,MIGRATE_CLOUD,-0.019887976961119748,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
41,UNION,PREEMPT_REROUTE,-1.21278669558788e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,RANDOM,STAY,-0.026838541853592246,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,RANDOM,MIGRATE_EDGE,0.16396011958442142,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,RANDOM,MIGRATE_CLOUD,-0.1370366828359633,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,RANDOM,PREEMPT_REROUTE,-8.489631702945291e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,UNION,STAY,-0.11307364091610861,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,UNION,MIGRATE_EDGE,0.13402189312273705,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,UNION,MIGRATE_CLOUD,-0.020936814594584074,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
42,UNION,PREEMPT_REROUTE,-1.1437158355421404e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,RANDOM,STAY,-0.04247236096731721,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,RANDOM,MIGRATE_EDGE,0.18168765097687256,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,RANDOM,MIGRATE_CLOUD,-0.13912874473466624,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,RANDOM,PREEMPT_REROUTE,-8.654515718070554e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,UNION,STAY,-0.11441281338831844,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,UNION,MIGRATE_EDGE,0.135798946198443,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,UNION,MIGRATE_CLOUD,-0.02137447420361059,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
43,UNION,PREEMPT_REROUTE,-1.1659288673584805e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,RANDOM,STAY,-0.044010983576909024,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,RANDOM,MIGRATE_EDGE,0.18085425446772996,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,RANDOM,MIGRATE_CLOUD,-0.13672326799123005,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,RANDOM,PREEMPT_REROUTE,-0.00012000404307702922,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,UNION,STAY,-0.10906455470800169,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,UNION,MIGRATE_EDGE,0.130075988215477,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,UNION,MIGRATE_CLOUD,-0.020995266196474925,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
44,UNION,PREEMPT_REROUTE,-1.6166840824044634e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,RANDOM,STAY,-0.052382773197714894,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,RANDOM,MIGRATE_EDGE,0.1896698017326782,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,RANDOM,MIGRATE_CLOUD,-0.1371438747824008,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,RANDOM,PREEMPT_REROUTE,-0.000143153933208731,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,UNION,STAY,-0.11975544923550563,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,UNION,MIGRATE_EDGE,0.13965618052574977,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,UNION,MIGRATE_CLOUD,-0.01988144545952608,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
45,UNION,PREEMPT_REROUTE,-1.928557398716907e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,RANDOM,STAY,-0.0558379305806318,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,RANDOM,MIGRATE_EDGE,0.20342133309781035,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,RANDOM,MIGRATE_CLOUD,-0.14744195926959916,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,RANDOM,PREEMPT_REROUTE,-0.0001414418745208794,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,UNION,STAY,-0.12129256895849738,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,UNION,MIGRATE_EDGE,0.14005794460971493,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,UNION,MIGRATE_CLOUD,-0.018746320076366944,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
46,UNION,PREEMPT_REROUTE,-1.905492692246848e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,RANDOM,STAY,-0.058574697301194245,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,RANDOM,MIGRATE_EDGE,0.20716636109687547,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,RANDOM,MIGRATE_CLOUD,-0.14843092488968426,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,RANDOM,PREEMPT_REROUTE,-0.00016073596898512552,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,UNION,STAY,-0.11851317982735898,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,UNION,MIGRATE_EDGE,0.13791151696731097,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,UNION,MIGRATE_CLOUD,-0.01937668255882411,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
47,UNION,PREEMPT_REROUTE,-2.1654210630329282e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,RANDOM,STAY,-0.05101578708266108,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,RANDOM,MIGRATE_EDGE,0.1951314994355403,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,RANDOM,MIGRATE_CLOUD,-0.14395750968419618,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,RANDOM,PREEMPT_REROUTE,-0.00015820101544101222,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,UNION,STAY,-0.11315224507730226,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,UNION,MIGRATE_EDGE,0.13206579668526344,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,UNION,MIGRATE_CLOUD,-0.01889223898967584,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
48,UNION,PREEMPT_REROUTE,-2.1312703882779772e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,RANDOM,STAY,-0.04571446239950194,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,RANDOM,MIGRATE_EDGE,0.19166959792096497,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,RANDOM,MIGRATE_CLOUD,-0.1458061720694524,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,RANDOM,PREEMPT_REROUTE,-0.00014896294783776565,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,UNION,STAY,-0.11487871714955677,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,UNION,MIGRATE_EDGE,0.13395393956179,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,UNION,MIGRATE_CLOUD,-0.019055155047220905,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
49,UNION,PREEMPT_REROUTE,-2.0068159410494077e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,RANDOM,STAY,-0.04097286985545534,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,RANDOM,MIGRATE_EDGE,0.18692600242623666,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,RANDOM,MIGRATE_CLOUD,-0.14579529815706266,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,RANDOM,PREEMPT_REROUTE,-0.00015783561160641105,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,UNION,STAY,-0.11460432082123895,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,UNION,MIGRATE_EDGE,0.133125740681504,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,UNION,MIGRATE_CLOUD,-0.01850015782257241,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
50,UNION,PREEMPT_REROUTE,-2.1263476994426514e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,RANDOM,STAY,-0.040385140018764365,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,RANDOM,MIGRATE_EDGE,0.18690447664075593,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,RANDOM,MIGRATE_CLOUD,-0.14634892544990596,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,RANDOM,PREEMPT_REROUTE,-0.00017041303311385151,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,UNION,STAY,-0.12078660324820645,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,UNION,MIGRATE_EDGE,0.14073559024865054,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,UNION,MIGRATE_CLOUD,-0.01992602848260299,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
51,UNION,PREEMPT_REROUTE,-2.2957896334591456e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,RANDOM,STAY,-0.03996029340300322,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,RANDOM,MIGRATE_EDGE,0.1856248999497196,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
